,Dimension,Birth,Death
0,0,0.0,0.4485320448875427
1,0,0.0,0.45181411504745483
2,0,0.0,0.4641120433807373
3,0,0.0,0.4742404520511627
4,0,0.0,0.484156996011734
5,0,0.0,0.48892125487327576
6,0,0.0,0.49434804916381836
7,0,0.0,0.5023932456970215
8,0,0.0,0.5148659944534302
9,0,0.0,0.5242862105369568
10,0,0.0,0.5253075361251831
11,0,0.0,0.5267219543457031
12,0,0.0,0.5282527804374695
13,0,0.0,0.5298075079917908
14,0,0.0,0.5306524038314819
15,0,0.0,0.5335466265678406
16,0,0.0,0.5367299318313599
17,0,0.0,0.5375053286552429
18,0,0.0,0.5383567810058594
19,0,0.0,0.5393524169921875
20,0,0.0,0.5413473844528198
21,0,0.0,0.5423918962478638
22,0,0.0,0.5430763959884644
23,0,0.0,0.5444896817207336
24,0,0.0,0.5453842878341675
25,0,0.0,0.5643739700317383
26,0,0.0,0.5708011984825134
27,0,0.0,0.5711427330970764
28,0,0.0,0.5724805593490601
29,0,0.0,0.5820652842521667
30,0,0.0,0.5873916745185852
31,0,0.0,0.602415144443512
32,0,0.0,0.6047073602676392
33,0,0.0,0.604823112487793
34,0,0.0,0.6278200149536133
35,0,0.0,0.6306924819946289
36,0,0.0,0.6315584182739258
37,0,0.0,0.6337870359420776
38,0,0.0,0.6492495536804199
39,0,0.0,0.6497507095336914
40,0,0.0,0.6571255326271057
41,0,0.0,0.6592715382575989
42,0,0.0,0.6612102389335632
43,0,0.0,0.6638523936271667
44,0,0.0,0.6645419597625732
45,0,0.0,0.6668748259544373
46,0,0.0,0.6676293611526489
47,0,0.0,0.6684601902961731
48,0,0.0,0.6686598658561707
49,0,0.0,0.6697843074798584
50,0,0.0,0.670246958732605
51,0,0.0,0.6706757545471191
52,0,0.0,0.6707212328910828
53,0,0.0,0.678860068321228
54,0,0.0,0.6798867583274841
55,0,0.0,0.6807194948196411
56,0,0.0,0.6820432543754578
57,0,0.0,0.6830058693885803
58,0,0.0,0.6831353902816772
59,0,0.0,0.6841191649436951
60,0,0.0,0.6844713091850281
61,0,0.0,0.6848401427268982
62,0,0.0,0.6857747435569763
63,0,0.0,0.6880828142166138
64,0,0.0,0.6914296746253967
65,0,0.0,0.6939048767089844
66,0,0.0,0.6940619349479675
67,0,0.0,0.6950187087059021
68,0,0.0,0.6953689455986023
69,0,0.0,0.6984397172927856
70,0,0.0,0.6985427737236023
71,0,0.0,0.6989563703536987
72,0,0.0,0.7012688517570496
73,0,0.0,0.701696515083313
74,0,0.0,0.701850414276123
75,0,0.0,0.7046339511871338
76,0,0.0,0.7056025862693787
77,0,0.0,0.7065210342407227
78,0,0.0,0.7072206139564514
79,0,0.0,0.7073698043823242
80,0,0.0,0.7087234854698181
81,0,0.0,0.709389865398407
82,0,0.0,0.7101873159408569
83,0,0.0,0.7120912671089172
84,0,0.0,0.7127447128295898
85,0,0.0,0.7128218412399292
86,0,0.0,0.7138479948043823
87,0,0.0,0.7153425812721252
88,0,0.0,0.7157652974128723
89,0,0.0,0.7163372039794922
90,0,0.0,0.7164656519889832
91,0,0.0,0.7164893746376038
92,0,0.0,0.7193865180015564
93,0,0.0,0.7212163209915161
94,0,0.0,0.7214748859405518
95,0,0.0,0.7215878367424011
96,0,0.0,0.7250717282295227
97,0,0.0,0.7258684635162354
98,0,0.0,0.727938175201416
99,0,0.0,0.7296053767204285
100,0,0.0,0.7338910102844238
101,0,0.0,0.7349741458892822
102,0,0.0,0.7358682155609131
103,0,0.0,0.7376062870025635
104,0,0.0,0.7386873364448547
105,0,0.0,0.7403749227523804
106,0,0.0,0.7435166239738464
107,0,0.0,0.7452751398086548
108,0,0.0,0.7476329207420349
109,0,0.0,0.7482833862304688
110,0,0.0,0.7484316825866699
