,Dimension,Birth,Death
0,0,0.0,0.07196526974439621
1,0,0.0,0.08592438697814941
2,0,0.0,0.0972316786646843
3,0,0.0,0.11507388949394226
4,0,0.0,0.12791402637958527
5,0,0.0,0.2072148621082306
6,0,0.0,0.2586754858493805
7,0,0.0,0.2671591341495514
8,0,0.0,0.28026771545410156
9,0,0.0,0.2803747355937958
10,0,0.0,0.28082555532455444
11,0,0.0,0.28146934509277344
12,0,0.0,0.2816096544265747
13,0,0.0,0.2826729416847229
14,0,0.0,0.28360360860824585
15,0,0.0,0.28426748514175415
16,0,0.0,0.2847595512866974
17,0,0.0,0.2849929928779602
18,0,0.0,0.2862306833267212
19,0,0.0,0.2906303405761719
20,0,0.0,0.2936801016330719
21,0,0.0,0.2988695502281189
22,0,0.0,0.30100497603416443
23,0,0.0,0.30113452672958374
24,0,0.0,0.3038058578968048
25,0,0.0,0.30533096194267273
26,0,0.0,0.31044483184814453
27,0,0.0,0.3115493655204773
28,0,0.0,0.3130654990673065
29,0,0.0,0.3133305013179779
30,0,0.0,0.31413692235946655
31,0,0.0,0.31549960374832153
32,0,0.0,0.31689903140068054
33,0,0.0,0.3171371817588806
34,0,0.0,0.31759408116340637
35,0,0.0,0.3177829384803772
36,0,0.0,0.3178883492946625
37,0,0.0,0.31794023513793945
38,0,0.0,0.3179638385772705
39,0,0.0,0.31887301802635193
40,0,0.0,0.3190407454967499
41,0,0.0,0.32009217143058777
42,0,0.0,0.3201249837875366
43,0,0.0,0.32561174035072327
44,0,0.0,0.32601073384284973
45,0,0.0,0.33136385679244995
46,0,0.0,0.3330495357513428
47,0,0.0,0.34286877512931824
48,0,0.0,0.35692155361175537
49,0,0.0,0.3614235818386078
50,0,0.0,0.364606648683548
51,0,0.0,0.3659959137439728
52,0,0.0,0.37436211109161377
53,0,0.0,0.3766576647758484
54,0,0.0,0.3767731487751007
55,0,0.0,0.3770981431007385
56,0,0.0,0.3771683871746063
57,0,0.0,0.37731286883354187
58,0,0.0,0.37756454944610596
59,0,0.0,0.3785327076911926
60,0,0.0,0.3815966546535492
61,0,0.0,0.3835766017436981
62,0,0.0,0.3840585947036743
63,0,0.0,0.3863016963005066
64,0,0.0,0.3894958198070526
65,0,0.0,0.3911674916744232
66,0,0.0,0.3921670615673065
67,0,0.0,0.39261430501937866
68,0,0.0,0.3935365378856659
69,0,0.0,0.39696598052978516
70,0,0.0,0.39708438515663147
71,0,0.0,0.3972681760787964
72,0,0.0,0.3999587595462799
73,0,0.0,0.40114709734916687
74,0,0.0,0.401634156703949
75,0,0.0,0.4026859700679779
76,0,0.0,0.40410518646240234
77,0,0.0,0.4046492278575897
78,0,0.0,0.4084262549877167
79,0,0.0,0.408624529838562
80,0,0.0,0.4096767008304596
81,0,0.0,0.41329893469810486
82,0,0.0,0.4137849807739258
83,0,0.0,0.4209406077861786
84,0,0.0,0.42147478461265564
85,0,0.0,0.4240778088569641
86,0,0.0,0.4263308644294739
87,0,0.0,0.4264070689678192
88,0,0.0,0.4285300374031067
89,0,0.0,0.42893239855766296
90,0,0.0,0.4361158013343811
91,0,0.0,0.43656501173973083
92,0,0.0,0.4376642405986786
93,0,0.0,0.4377008080482483
94,0,0.0,0.44021812081336975
95,0,0.0,0.44034984707832336
96,0,0.0,0.4412935674190521
97,0,0.0,0.44149404764175415
98,0,0.0,0.44256412982940674
99,0,0.0,0.4427776038646698
100,0,0.0,0.44324710965156555
101,0,0.0,0.44419026374816895
102,0,0.0,0.44597533345222473
103,0,0.0,0.4472605586051941
104,0,0.0,0.4473510980606079
105,0,0.0,0.44945967197418213
106,0,0.0,0.4495197534561157
107,0,0.0,0.45072829723358154
108,0,0.0,0.45081037282943726
109,0,0.0,0.4523085355758667
110,0,0.0,0.4529128074645996
111,0,0.0,0.454968124628067
112,0,0.0,0.4550362527370453
113,0,0.0,0.4563353955745697
114,0,0.0,0.45729202032089233
115,0,0.0,0.4578034579753876
116,0,0.0,0.4585389792919159
117,0,0.0,0.45984670519828796
118,0,0.0,0.46029120683670044
119,0,0.0,0.4614303708076477
120,0,0.0,0.46282824873924255
121,0,0.0,0.46356984972953796
122,0,0.0,0.4642176330089569
123,0,0.0,0.4646148979663849
124,0,0.0,0.4667451083660126
125,0,0.0,0.46697965264320374
126,0,0.0,0.4672483205795288
127,0,0.0,0.46975311636924744
128,0,0.0,0.4709426760673523
129,0,0.0,0.4765721261501312
130,0,0.0,0.4791022837162018
131,0,0.0,0.4807712435722351
132,0,0.0,0.4817478656768799
133,0,0.0,0.483452171087265
134,0,0.0,0.48488038778305054
135,0,0.0,0.48495155572891235
136,0,0.0,0.4849824607372284
137,0,0.0,0.48745667934417725
138,0,0.0,0.4880594313144684
139,0,0.0,0.48954877257347107
140,0,0.0,0.4919166564941406
141,0,0.0,0.49291276931762695
142,0,0.0,0.49479490518569946
143,0,0.0,0.49479490518569946
144,0,0.0,0.49581044912338257
145,0,0.0,0.49715691804885864
146,0,0.0,0.49732083082199097
147,0,0.0,0.4984004497528076
148,0,0.0,0.500141978263855
149,0,0.0,0.5002529621124268
150,0,0.0,0.5009610652923584
151,0,0.0,0.5011247396469116
152,0,0.0,0.5011247396469116
153,0,0.0,0.5012723803520203
154,0,0.0,0.5013043284416199
155,0,0.0,0.5015266537666321
156,0,0.0,0.5020159482955933
157,0,0.0,0.502187192440033
158,0,0.0,0.5027027130126953
159,0,0.0,0.5028290152549744
160,0,0.0,0.5030685663223267
161,0,0.0,0.5031501054763794
162,0,0.0,0.5032037496566772
163,0,0.0,0.50324547290802
164,0,0.0,0.5033358931541443
165,0,0.0,0.5033994317054749
166,0,0.0,0.5044155120849609
167,0,0.0,0.5047900676727295
168,0,0.0,0.505229651927948
169,0,0.0,0.5053622722625732
170,0,0.0,0.5053889751434326
171,0,0.0,0.5055215358734131
172,0,0.0,0.5055778622627258
173,0,0.0,0.5056411623954773
174,0,0.0,0.5056965351104736
175,0,0.0,0.506868839263916
176,0,0.0,0.5070295929908752
177,0,0.0,0.5074012279510498
178,0,0.0,0.5075815320014954
179,0,0.0,0.507809042930603
180,0,0.0,0.5078149437904358
181,0,0.0,0.5079074501991272
182,0,0.0,0.5083670020103455
183,0,0.0,0.5129444599151611
184,0,0.0,0.5175210237503052
185,0,0.0,0.518950879573822
186,0,0.0,0.5222097039222717
187,0,0.0,0.5225581526756287
188,0,0.0,0.522655725479126
189,0,0.0,0.5227724313735962
190,0,0.0,0.5228326916694641
191,0,0.0,0.5229636430740356
192,0,0.0,0.5229971408843994
193,0,0.0,0.5234816074371338
194,0,0.0,0.5235933661460876
195,0,0.0,0.5254836082458496
196,0,0.0,0.5259372591972351
197,0,0.0,0.5268899202346802
198,0,0.0,0.5289244055747986
199,0,0.0,0.5292041301727295
200,0,0.0,0.5294138193130493
201,0,0.0,0.529646098613739
202,0,0.0,0.5303093194961548
203,0,0.0,0.5308860540390015
204,0,0.0,0.5325148105621338
205,0,0.0,0.5345839262008667
206,0,0.0,0.5377452969551086
207,0,0.0,0.5380483269691467
208,0,0.0,0.5415422320365906
209,0,0.0,0.5430644750595093
210,0,0.0,0.543694794178009
211,0,0.0,0.5444703698158264
212,0,0.0,0.5448614358901978
213,0,0.0,0.5453622937202454
214,0,0.0,0.5455034375190735
215,0,0.0,0.5461217761039734
216,0,0.0,0.5462444424629211
217,0,0.0,0.5462902188301086
218,0,0.0,0.5466305613517761
219,0,0.0,0.5467522144317627
220,0,0.0,0.5471910238265991
221,0,0.0,0.5475609302520752
222,0,0.0,0.5475609302520752
223,0,0.0,0.5478211641311646
224,0,0.0,0.5494069457054138
225,0,0.0,0.5499363541603088
226,0,0.0,0.5510870814323425
227,0,0.0,0.555064857006073
228,0,0.0,0.5561762452125549
229,0,0.0,0.5576979517936707
230,0,0.0,0.559628427028656
231,0,0.0,0.559662401676178
232,0,0.0,0.5640442967414856
233,0,0.0,0.5645723938941956
234,0,0.0,0.5653238296508789
235,0,0.0,0.5663232207298279
236,0,0.0,0.5675517320632935
237,0,0.0,0.568740725517273
238,0,0.0,0.5696595311164856
239,0,0.0,0.5696955323219299
240,0,0.0,0.5701841711997986
241,0,0.0,0.5707713961601257
242,0,0.0,0.5712766647338867
243,0,0.0,0.5725548267364502
244,0,0.0,0.5727669596672058
245,0,0.0,0.5733253955841064
246,0,0.0,0.5743961930274963
247,0,0.0,0.574397087097168
248,0,0.0,0.5757187008857727
249,0,0.0,0.5762317180633545
250,0,0.0,0.5767078995704651
251,0,0.0,0.5770459175109863
252,0,0.0,0.5796869993209839
253,0,0.0,0.5800965428352356
254,0,0.0,0.5816313028335571
255,0,0.0,0.5820086002349854
256,0,0.0,0.5843928456306458
257,0,0.0,0.5853375196456909
258,0,0.0,0.5895795226097107
259,0,0.0,0.5905497670173645
260,0,0.0,0.5921249985694885
261,0,0.0,0.5921655297279358
262,0,0.0,0.5922837257385254
263,0,0.0,0.5947906970977783
264,0,0.0,0.5950016975402832
265,0,0.0,0.595301628112793
266,0,0.0,0.5959975123405457
267,0,0.0,0.5963757038116455
268,0,0.0,0.5966079235076904
269,0,0.0,0.5966079235076904
270,0,0.0,0.5966590046882629
271,0,0.0,0.5968592762947083
272,0,0.0,0.5972511768341064
273,0,0.0,0.5973114967346191
274,0,0.0,0.5977449417114258
275,0,0.0,0.5977641940116882
276,0,0.0,0.5978453159332275
277,0,0.0,0.5979406237602234
278,0,0.0,0.598031759262085
279,0,0.0,0.598120391368866
280,0,0.0,0.5981337428092957
281,0,0.0,0.5983293652534485
282,0,0.0,0.5987303256988525
283,0,0.0,0.5987453460693359
284,0,0.0,0.5988622307777405
285,0,0.0,0.5996857285499573
286,0,0.0,0.6004539728164673
287,0,0.0,0.6007661819458008
288,0,0.0,0.6012961268424988
289,0,0.0,0.6014124751091003
290,0,0.0,0.6014149785041809
291,0,0.0,0.6017000675201416
292,0,0.0,0.6035262942314148
293,0,0.0,0.6036091446876526
294,0,0.0,0.6036099791526794
295,0,0.0,0.60384601354599
296,0,0.0,0.6047660708427429
297,0,0.0,0.605528712272644
298,0,0.0,0.6068921089172363
299,0,0.0,0.6069711446762085
300,0,0.0,0.6072133183479309
301,0,0.0,0.6085079908370972
302,0,0.0,0.6102859973907471
303,0,0.0,0.6113967895507812
304,0,0.0,0.6114237308502197
305,0,0.0,0.6122817993164062
306,0,0.0,0.6138900518417358
307,0,0.0,0.6140961050987244
308,0,0.0,0.6144916415214539
309,0,0.0,0.6150755882263184
310,0,0.0,0.6152804493904114
311,0,0.0,0.6160681843757629
312,0,0.0,0.6166182160377502
313,0,0.0,0.6166198253631592
314,0,0.0,0.6167738437652588
315,0,0.0,0.6171191334724426
316,0,0.0,0.6174358129501343
317,0,0.0,0.6179174780845642
318,0,0.0,0.6183000802993774
319,0,0.0,0.6187657117843628
320,0,0.0,0.6193432211875916
321,0,0.0,0.6195312738418579
322,0,0.0,0.6208462119102478
323,0,0.0,0.6213549971580505
324,0,0.0,0.6218070387840271
325,0,0.0,0.6220169067382812
