,Dimension,Birth,Death
0,0,0.0,0.13212494552135468
1,0,0.0,0.18211808800697327
2,0,0.0,0.19673585891723633
3,0,0.0,0.24093568325042725
4,0,0.0,0.29273197054862976
5,0,0.0,0.2928600311279297
6,0,0.0,0.29310065507888794
7,0,0.0,0.2931057810783386
8,0,0.0,0.2932371199131012
9,0,0.0,0.29339903593063354
10,0,0.0,0.29722046852111816
11,0,0.0,0.2972574532032013
12,0,0.0,0.30113619565963745
13,0,0.0,0.30134862661361694
14,0,0.0,0.3034369647502899
15,0,0.0,0.30969661474227905
16,0,0.0,0.31128284335136414
17,0,0.0,0.31337836384773254
18,0,0.0,0.3210887610912323
19,0,0.0,0.3227646052837372
20,0,0.0,0.32416969537734985
21,0,0.0,0.3299484848976135
22,0,0.0,0.33135026693344116
23,0,0.0,0.3341227173805237
24,0,0.0,0.33537739515304565
25,0,0.0,0.33825433254241943
26,0,0.0,0.34220609068870544
27,0,0.0,0.3446331322193146
28,0,0.0,0.35010284185409546
29,0,0.0,0.3510341942310333
30,0,0.0,0.3528710901737213
31,0,0.0,0.3582010567188263
32,0,0.0,0.35854846239089966
33,0,0.0,0.3588370084762573
34,0,0.0,0.3669714033603668
35,0,0.0,0.36716753244400024
36,0,0.0,0.37011483311653137
37,0,0.0,0.3751693069934845
38,0,0.0,0.3757818639278412
39,0,0.0,0.3814564049243927
40,0,0.0,0.3815573453903198
41,0,0.0,0.38168179988861084
42,0,0.0,0.3824826776981354
43,0,0.0,0.38260555267333984
44,0,0.0,0.3849727213382721
45,0,0.0,0.3852959871292114
46,0,0.0,0.3870994746685028
47,0,0.0,0.3881005048751831
48,0,0.0,0.3881378769874573
49,0,0.0,0.38846492767333984
50,0,0.0,0.3890141248703003
51,0,0.0,0.3914664685726166
52,0,0.0,0.3919043242931366
53,0,0.0,0.3919273018836975
54,0,0.0,0.3922014832496643
55,0,0.0,0.39320605993270874
56,0,0.0,0.395584374666214
57,0,0.0,0.39582571387290955
58,0,0.0,0.39594316482543945
59,0,0.0,0.39650219678878784
60,0,0.0,0.3970717787742615
61,0,0.0,0.3972744643688202
62,0,0.0,0.39938828349113464
63,0,0.0,0.399837464094162
64,0,0.0,0.400251179933548
65,0,0.0,0.4011346399784088
66,0,0.0,0.4017772972583771
67,0,0.0,0.4025518596172333
68,0,0.0,0.40283122658729553
69,0,0.0,0.40289080142974854
70,0,0.0,0.40391334891319275
71,0,0.0,0.40446755290031433
72,0,0.0,0.4048629403114319
73,0,0.0,0.4052813947200775
74,0,0.0,0.4054737985134125
75,0,0.0,0.40562790632247925
76,0,0.0,0.4057166576385498
77,0,0.0,0.4057696461677551
78,0,0.0,0.4064984619617462
79,0,0.0,0.4065341353416443
80,0,0.0,0.40678003430366516
81,0,0.0,0.4073401391506195
82,0,0.0,0.4075757563114166
83,0,0.0,0.40760886669158936
84,0,0.0,0.4078529179096222
85,0,0.0,0.4084421694278717
86,0,0.0,0.4085168242454529
87,0,0.0,0.4087419807910919
88,0,0.0,0.4089657664299011
89,0,0.0,0.40914177894592285
90,0,0.0,0.40928229689598083
91,0,0.0,0.4094618558883667
92,0,0.0,0.4095766246318817
93,0,0.0,0.4095814824104309
94,0,0.0,0.40962421894073486
95,0,0.0,0.4096681475639343
96,0,0.0,0.40969622135162354
97,0,0.0,0.40992438793182373
98,0,0.0,0.41002073884010315
99,0,0.0,0.41084182262420654
100,0,0.0,0.4121650159358978
101,0,0.0,0.4136894941329956
102,0,0.0,0.4138091206550598
103,0,0.0,0.4139094054698944
104,0,0.0,0.41441041231155396
105,0,0.0,0.4154960811138153
106,0,0.0,0.4154984951019287
107,0,0.0,0.41645047068595886
108,0,0.0,0.41697242856025696
109,0,0.0,0.4176349937915802
110,0,0.0,0.418374240398407
111,0,0.0,0.41842323541641235
112,0,0.0,0.41867169737815857
113,0,0.0,0.4190179109573364
114,0,0.0,0.419157475233078
115,0,0.0,0.4195866882801056
116,0,0.0,0.41994404792785645
117,0,0.0,0.41994404792785645
118,0,0.0,0.421933650970459
119,0,0.0,0.42268308997154236
120,0,0.0,0.42394575476646423
121,0,0.0,0.4240613281726837
122,0,0.0,0.42467400431632996
123,0,0.0,0.4248635172843933
124,0,0.0,0.42754650115966797
125,0,0.0,0.4282289147377014
126,0,0.0,0.42951950430870056
127,0,0.0,0.43086540699005127
128,0,0.0,0.4308781623840332
129,0,0.0,0.4310510456562042
130,0,0.0,0.43118441104888916
131,0,0.0,0.43127602338790894
132,0,0.0,0.43133744597435
133,0,0.0,0.43135252594947815
134,0,0.0,0.43137916922569275
135,0,0.0,0.4313977360725403
136,0,0.0,0.4314464032649994
137,0,0.0,0.4320300817489624
138,0,0.0,0.4320671260356903
139,0,0.0,0.4321284592151642
140,0,0.0,0.43246155977249146
141,0,0.0,0.4338916838169098
142,0,0.0,0.4341002106666565
143,0,0.0,0.43464699387550354
144,0,0.0,0.4347516596317291
145,0,0.0,0.43536996841430664
146,0,0.0,0.43567994236946106
147,0,0.0,0.43588072061538696
148,0,0.0,0.43591856956481934
149,0,0.0,0.4361421763896942
150,0,0.0,0.4362648129463196
151,0,0.0,0.4363977611064911
152,0,0.0,0.4363977611064911
153,0,0.0,0.4364664852619171
154,0,0.0,0.43702173233032227
155,0,0.0,0.43752598762512207
156,0,0.0,0.43871060013771057
157,0,0.0,0.4389476180076599
158,0,0.0,0.44112923741340637
159,0,0.0,0.44235506653785706
160,0,0.0,0.4445784389972687
161,0,0.0,0.44494158029556274
162,0,0.0,0.4450123608112335
163,0,0.0,0.4464459717273712
164,0,0.0,0.4485599100589752
165,0,0.0,0.44926273822784424
166,0,0.0,0.4536573588848114
167,0,0.0,0.4547911584377289
168,0,0.0,0.4566377103328705
169,0,0.0,0.4570656418800354
170,0,0.0,0.45721766352653503
171,0,0.0,0.45821502804756165
172,0,0.0,0.4587123394012451
173,0,0.0,0.45899564027786255
174,0,0.0,0.45963573455810547
175,0,0.0,0.4613068401813507
