,Dimension,Birth,Death
0,0,0.0,0.19569875299930573
1,0,0.0,0.19569875299930573
2,0,0.0,0.19584177434444427
3,0,0.0,0.19726631045341492
4,0,0.0,0.19797474145889282
5,0,0.0,0.20163580775260925
6,0,0.0,0.20308126509189606
7,0,0.0,0.20314034819602966
8,0,0.0,0.20317234098911285
9,0,0.0,0.20319941639900208
10,0,0.0,0.2033691257238388
11,0,0.0,0.2034379541873932
12,0,0.0,0.20344287157058716
13,0,0.0,0.2039289027452469
14,0,0.0,0.20393626391887665
15,0,0.0,0.20416170358657837
16,0,0.0,0.20521695911884308
17,0,0.0,0.20574255287647247
18,0,0.0,0.21048752963542938
19,0,0.0,0.21407008171081543
20,0,0.0,0.21436883509159088
21,0,0.0,0.21692395210266113
22,0,0.0,0.21692395210266113
23,0,0.0,0.2174396514892578
24,0,0.0,0.21766029298305511
25,0,0.0,0.21817424893379211
26,0,0.0,0.21839185059070587
27,0,0.0,0.21897944808006287
28,0,0.0,0.2195495367050171
29,0,0.0,0.21962468326091766
30,0,0.0,0.22775645554065704
31,0,0.0,0.2345101237297058
32,0,0.0,0.23860427737236023
33,0,0.0,0.23884722590446472
34,0,0.0,0.23902301490306854
35,0,0.0,0.23977281153202057
36,0,0.0,0.23982076346874237
37,0,0.0,0.24022696912288666
38,0,0.0,0.24044333398342133
39,0,0.0,0.2417105734348297
40,0,0.0,0.24178709089756012
41,0,0.0,0.24196280539035797
42,0,0.0,0.24240049719810486
43,0,0.0,0.24483872950077057
44,0,0.0,0.24519583582878113
45,0,0.0,0.24972184002399445
46,0,0.0,0.2509681284427643
47,0,0.0,0.2533021867275238
48,0,0.0,0.25337520241737366
49,0,0.0,0.2536316215991974
50,0,0.0,0.2545761168003082
51,0,0.0,0.25460559129714966
52,0,0.0,0.25481170415878296
53,0,0.0,0.25491175055503845
54,0,0.0,0.25492939352989197
55,0,0.0,0.2549999952316284
56,0,0.0,0.2564488351345062
57,0,0.0,0.2564488351345062
58,0,0.0,0.25707390904426575
59,0,0.0,0.2586754858493805
60,0,0.0,0.2594320774078369
61,0,0.0,0.25976526737213135
62,0,0.0,0.2598114609718323
63,0,0.0,0.26116853952407837
64,0,0.0,0.2613828480243683
65,0,0.0,0.26215454936027527
66,0,0.0,0.26233184337615967
67,0,0.0,0.2628459632396698
68,0,0.0,0.2636418044567108
69,0,0.0,0.26483389735221863
70,0,0.0,0.26537710428237915
71,0,0.0,0.266219824552536
72,0,0.0,0.2668801248073578
73,0,0.0,0.267484575510025
74,0,0.0,0.2679738700389862
75,0,0.0,0.268488347530365
76,0,0.0,0.2685144245624542
77,0,0.0,0.26876941323280334
78,0,0.0,0.2709723114967346
79,0,0.0,0.2712397575378418
80,0,0.0,0.27357998490333557
81,0,0.0,0.27375537157058716
82,0,0.0,0.2740747928619385
83,0,0.0,0.2741495966911316
84,0,0.0,0.27418971061706543
85,0,0.0,0.2752090096473694
86,0,0.0,0.2754940986633301
87,0,0.0,0.27557939291000366
88,0,0.0,0.2760380506515503
89,0,0.0,0.2761792838573456
90,0,0.0,0.2768609821796417
91,0,0.0,0.277055948972702
92,0,0.0,0.2788834869861603
93,0,0.0,0.28068310022354126
94,0,0.0,0.2825030982494354
95,0,0.0,0.2828798294067383
96,0,0.0,0.28397712111473083
97,0,0.0,0.2848525941371918
98,0,0.0,0.28493332862854004
99,0,0.0,0.2850210666656494
100,0,0.0,0.28517013788223267
101,0,0.0,0.28528231382369995
102,0,0.0,0.2854645252227783
103,0,0.0,0.28557661175727844
104,0,0.0,0.2856956422328949
105,0,0.0,0.28579187393188477
106,0,0.0,0.28585484623908997
107,0,0.0,0.28585660457611084
108,0,0.0,0.28590384125709534
109,0,0.0,0.2859055697917938
110,0,0.0,0.2859055697917938
111,0,0.0,0.2859387993812561
112,0,0.0,0.2860035002231598
113,0,0.0,0.2860035002231598
114,0,0.0,0.28606116771698
115,0,0.0,0.28611186146736145
116,0,0.0,0.2861241102218628
117,0,0.0,0.28612759709358215
118,0,0.0,0.2861573100090027
119,0,0.0,0.2861573100090027
120,0,0.0,0.28628307580947876
121,0,0.0,0.28634071350097656
122,0,0.0,0.2864035665988922
123,0,0.0,0.28641751408576965
124,0,0.0,0.2864367365837097
125,0,0.0,0.2864384651184082
126,0,0.0,0.28645244240760803
127,0,0.0,0.286464661359787
128,0,0.0,0.2864890992641449
129,0,0.0,0.28652223944664
130,0,0.0,0.28653794527053833
131,0,0.0,0.286661833524704
132,0,0.0,0.2866792678833008
133,0,0.0,0.286687970161438
134,0,0.0,0.2867577373981476
135,0,0.0,0.28680655360221863
136,0,0.0,0.28817877173423767
137,0,0.0,0.28821519017219543
138,0,0.0,0.2882620394229889
139,0,0.0,0.2887507677078247
140,0,0.0,0.2890951335430145
141,0,0.0,0.28924211859703064
142,0,0.0,0.28948402404785156
143,0,0.0,0.28956520557403564
144,0,0.0,0.2897878587245941
145,0,0.0,0.2900017201900482
146,0,0.0,0.2900620698928833
147,0,0.0,0.2901206612586975
148,0,0.0,0.2904771864414215
149,0,0.0,0.2904771864414215
150,0,0.0,0.29052022099494934
151,0,0.0,0.29103606939315796
152,0,0.0,0.2916659116744995
153,0,0.0,0.2930000126361847
154,0,0.0,0.2931825518608093
155,0,0.0,0.2951677441596985
156,0,0.0,0.2964894473552704
157,0,0.0,0.29688549041748047
