,Dimension,Birth,Death
0,0,0.0,0.22852790355682373
1,0,0.0,0.22880122065544128
2,0,0.0,0.22988693416118622
3,0,0.0,0.23078778386116028
4,0,0.0,0.23668333888053894
5,0,0.0,0.23758156597614288
6,0,0.0,0.23767414689064026
7,0,0.0,0.23866084218025208
8,0,0.0,0.24050986766815186
9,0,0.0,0.24236130714416504
10,0,0.0,0.24263964593410492
11,0,0.0,0.24447904527187347
12,0,0.0,0.2447672337293625
13,0,0.0,0.24527738988399506
14,0,0.0,0.24557483196258545
15,0,0.0,0.2459227591753006
16,0,0.0,0.24663738906383514
17,0,0.0,0.2470182180404663
18,0,0.0,0.24729132652282715
19,0,0.0,0.2478729486465454
20,0,0.0,0.24839283525943756
21,0,0.0,0.24898995459079742
22,0,0.0,0.24969981610774994
23,0,0.0,0.25001999735832214
24,0,0.0,0.25054141879081726
25,0,0.0,0.25099602341651917
26,0,0.0,0.25117722153663635
27,0,0.0,0.2512667775154114
28,0,0.0,0.25181540846824646
29,0,0.0,0.2521328926086426
30,0,0.0,0.25264203548431396
31,0,0.0,0.2527765929698944
32,0,0.0,0.2535862624645233
33,0,0.0,0.25388777256011963
34,0,0.0,0.25503724813461304
35,0,0.0,0.25639617443084717
36,0,0.0,0.2570447325706482
37,0,0.0,0.2581530511379242
38,0,0.0,0.2581530511379242
39,0,0.0,0.2584492266178131
40,0,0.0,0.2598961293697357
41,0,0.0,0.2605282962322235
42,0,0.0,0.2609885036945343
43,0,0.0,0.26126614212989807
44,0,0.0,0.26135990023612976
45,0,0.0,0.262234628200531
46,0,0.0,0.26270514726638794
47,0,0.0,0.26375555992126465
48,0,0.0,0.264090895652771
49,0,0.0,0.2641647160053253
50,0,0.0,0.26431798934936523
51,0,0.0,0.26450520753860474
52,0,0.0,0.26461291313171387
53,0,0.0,0.2649339437484741
54,0,0.0,0.26518672704696655
55,0,0.0,0.2653054893016815
56,0,0.0,0.26573294401168823
57,0,0.0,0.2658213675022125
58,0,0.0,0.2659153938293457
59,0,0.0,0.26594170928001404
60,0,0.0,0.26621419191360474
61,0,0.0,0.26621419191360474
62,0,0.0,0.26632124185562134
63,0,0.0,0.266623318195343
64,0,0.0,0.266795814037323
65,0,0.0,0.26689136028289795
66,0,0.0,0.26690635085105896
67,0,0.0,0.2670636773109436
68,0,0.0,0.26712357997894287
69,0,0.0,0.2672208845615387
70,0,0.0,0.2674154043197632
71,0,0.0,0.2678339183330536
72,0,0.0,0.26810818910598755
73,0,0.0,0.2681790590286255
74,0,0.0,0.26818278431892395
