,Birth,Death,Dimension
0,0.0,0.08799431473016739,0
1,0.0,0.08815895020961761,0
2,0.0,0.08824964612722397,0
3,0.0,0.08973293751478195,0
4,0.0,0.08980534225702286,0
5,0.0,0.0902441143989563,0
6,0.0,0.09048756957054138,0
7,0.0,0.09118662029504776,0
8,0.0,0.09244457632303238,0
9,0.0,0.09309135377407074,0
10,0.0,0.09345587342977524,0
11,0.0,0.09399467706680298,0
12,0.0,0.09420190751552582,0
13,0.0,0.09424436092376709,0
14,0.0,0.09430800378322601,0
15,0.0,0.09451983869075775,0
16,0.0,0.09521554410457611,0
17,0.0,0.09531526267528534,0
18,0.0,0.09561903774738312,0
19,0.0,0.09648315608501434,0
20,0.0,0.09667471051216125,0
21,0.0,0.0987522155046463,0
22,0.0,0.09943339228630066,0
23,0.0,0.09958915412425995,0
24,0.0,0.0995991975069046,0
25,0.0,0.10015986859798431,0
26,0.0,0.10046392679214478,0
27,0.0,0.10071742534637451,0
28,0.0,0.10078690201044083,0
29,0.0,0.10086128860712051,0
30,0.0,0.1009603887796402,0
31,0.0,0.10149876773357391,0
32,0.0,0.10274726152420044,0
33,0.0,0.10455620288848877,0
34,0.0,0.10482366383075714,0
35,0.0,0.10483796894550323,0
36,0.0,0.10569768399000168,0
37,0.0,0.10645186901092529,0
38,0.0,0.10803703218698502,0
39,0.0,0.11298230290412903,0
40,0.0,0.11375851929187775,0
41,0.0,0.12502799928188324,0
42,0.0,0.1495058536529541,0
43,0.0,0.15193089842796326,0
44,0.0,0.1552610695362091,0
45,0.0,0.16027788817882538,0
46,0.0,0.16076691448688507,0
47,0.0,0.16141870617866516,0
48,0.0,0.16398780047893524,0
49,0.0,0.16423459351062775,0
50,0.0,0.16466329991817474,0
51,0.0,0.1650363653898239,0
52,0.0,0.16529972851276398,0
53,0.0,0.16540858149528503,0
54,0.0,0.16555361449718475,0
55,0.0,0.1661866456270218,0
56,0.0,0.16633400321006775,0
57,0.0,0.16876907646656036,0
58,0.0,0.16920106112957,0
59,0.0,0.173948273062706,0
60,0.0,0.17991109192371368,0
61,0.0,0.18768590688705444,0
62,0.0,0.1934037208557129,0
63,0.0,0.2002972811460495,0
64,0.0,0.20053428411483765,0
65,0.0,0.20442113280296326,0
66,0.0,0.20594659447669983,0
67,0.0,0.20957814157009125,0
68,0.0,0.21196697652339935,0
69,0.0,0.21317364275455475,0
70,0.0,0.21431052684783936,0
71,0.0,0.2161504179239273,0
72,0.0,0.21675331890583038,0
73,0.0,0.2184353470802307,0
74,0.0,0.2202771008014679,0
75,0.0,0.22170701622962952,0
76,0.0,0.22460855543613434,0
77,0.0,0.22460855543613434,0
78,0.0,0.22478878498077393,0
79,0.0,0.22544622421264648,0
80,0.0,0.2270638644695282,0
81,0.0,0.23668967187404633,0
82,0.0,0.23848269879817963,0
83,0.0,0.23990832269191742,0
84,0.0,0.24390776455402374,0
85,0.0,0.24523866176605225,0
86,0.0,0.2484169900417328,0
87,0.0,0.24992598593235016,0
88,0.0,0.2511374056339264,0
89,0.0,0.2651037573814392,0
90,0.0,0.2679981291294098,0
91,0.0,0.2807579040527344,0
92,0.0,0.2815830111503601,0
93,0.0,0.2842516601085663,0
94,0.0,0.2847015857696533,0
95,0.0,0.2975735068321228,0
96,0.0,0.3018973469734192,0
97,0.0,0.30263012647628784,0
98,0.0,0.3042351007461548,0
99,0.0,0.3070032596588135,0
100,0.0,0.3110980689525604,0
101,0.0,0.31317248940467834,0
102,0.0,0.3138279914855957,0
103,0.0,0.314319908618927,0
104,0.0,0.3144996166229248,0
105,0.0,0.31455206871032715,0
106,0.0,0.31481581926345825,0
107,0.0,0.3160664439201355,0
108,0.0,0.31668755412101746,0
109,0.0,0.31697002053260803,0
110,0.0,0.31719866394996643,0
111,0.0,0.31802359223365784,0
112,0.0,0.3257468342781067,0
113,0.0,0.3326304256916046,0
114,0.0,0.34568628668785095,0
115,0.0,0.35406213998794556,0
116,0.0,0.36620211601257324,0
117,0.0,0.37078970670700073,0
118,0.0,0.39778387546539307,0
119,0.0,0.4104631543159485,0
120,0.0,0.4117851257324219,0
121,0.0,0.416323184967041,0
122,0.0,0.444821298122406,0
123,0.0,0.45144546031951904,0
124,0.0,0.4525914192199707,0
125,0.0,0.4652429521083832,0
126,0.0,0.4686395227909088,0
127,0.0,0.46872591972351074,0
128,0.0,0.4723335802555084,0
129,0.0,0.48058611154556274,0
130,0.0,0.48081910610198975,0
131,0.0,0.4814748167991638,0
132,0.0,0.48331356048583984,0
133,0.0,0.4850381314754486,0
134,0.0,0.4862869381904602,0
135,0.0,0.48672375082969666,0
136,0.0,0.4921554625034332,0
137,0.0,0.4939585030078888,0
138,0.0,0.5085931420326233,0
139,0.0,0.5102891325950623,0
140,0.0,0.5179662108421326,0
141,0.0,0.5187157392501831,0
142,0.0,0.5244120359420776,0
143,0.0,0.5310009121894836,0
144,0.0,0.5499200224876404,0
145,0.0,0.5537824630737305,0
146,0.0,0.5544285178184509,0
147,0.0,0.5555285811424255,0
148,0.0,0.5565824508666992,0
149,0.0,0.5582544207572937,0
150,0.0,0.5606095194816589,0
151,0.0,0.562764585018158,0
152,0.0,0.564309298992157,0
153,0.0,0.5643358826637268,0
154,0.0,0.5648610591888428,0
155,0.0,0.5653626918792725,0
156,0.0,0.5661987066268921,0
157,0.0,0.570044755935669,0
158,0.0,0.570064902305603,0
159,0.0,0.5702420473098755,0
160,0.0,0.5731317400932312,0
161,0.0,0.573196291923523,0
162,0.0,0.5742865204811096,0
163,0.0,0.5774469375610352,0
164,0.0,0.5794186592102051,0
165,0.0,0.5795161724090576,0
166,0.0,0.5798043012619019,0
167,0.0,0.5799586176872253,0
168,0.0,0.5799723863601685,0
169,0.0,0.5800646543502808,0
170,0.0,0.5803033709526062,0
171,0.0,0.5853118896484375,0
172,0.0,0.5921410322189331,0
173,0.0,0.5927056670188904,0
174,0.0,0.5945115685462952,0
175,0.0,0.5989123582839966,0
176,0.0,0.5989816188812256,0
177,0.0,0.6033779978752136,0
178,0.0,0.6063992381095886,0
179,0.0,0.6235655546188354,0
180,0.0,0.6251479983329773,0
181,0.0,0.6277133226394653,0
182,0.0,0.6310142874717712,0
183,0.0,0.6310285329818726,0
184,0.0,0.6391181349754333,0
185,0.0,0.6492603421211243,0
186,0.0,0.6528031826019287,0
187,0.0,0.6687204241752625,0
188,0.0,0.6708800196647644,0
189,0.0,0.6712614893913269,0
190,0.0,0.6740808486938477,0
191,0.0,0.676368236541748,0
192,0.0,0.7025816440582275,0
193,0.0,0.7397499680519104,0
194,0.0,0.7458585500717163,0
195,0.0,0.7659445405006409,0
196,0.0,0.7666453123092651,0
197,0.0,0.7821029424667358,0
198,0.0,0.7965343594551086,0
199,0.0,0.813348650932312,0
200,0.0,0.8136123418807983,0
201,0.0,0.8206028342247009,0
202,0.0,0.8404504656791687,0
203,0.0,0.8507173657417297,0
204,0.0,0.8539900183677673,0
205,0.0,0.8568710684776306,0
206,0.0,0.860234260559082,0
207,0.0,0.8635479211807251,0
208,0.0,0.8924819231033325,0
209,0.0,0.8951385617256165,0
210,0.0,0.9102115035057068,0
211,0.0,0.9121606349945068,0
212,0.0,0.9128444790840149,0
213,0.0,0.9139529466629028,0
214,0.0,0.9208208322525024,0
215,0.0,0.9249107837677002,0
216,0.0,0.9265446662902832,0
217,0.0,0.9440376162528992,0
218,0.0,0.952698826789856,0
219,0.0,0.9641509056091309,0
220,0.0,0.9752640724182129,0
221,0.0,1.0023831129074097,0
222,0.0,1.0409586429595947,0
223,0.0,1.0677523612976074,0
224,0.0,1.069049596786499,0
225,0.0,1.0743147134780884,0
226,0.0,1.08042311668396,0
227,0.0,1.0816117525100708,0
228,0.0,1.1712219715118408,0
229,0.0,inf,0
230,1.1866027116775513,1.199109673500061,1
231,1.161579966545105,1.1661882400512695,1
232,1.127636432647705,1.1570903062820435,1
233,1.118500828742981,1.1261998414993286,1
234,1.1119621992111206,1.129164695739746,1
235,1.1027909517288208,1.1705105304718018,1
236,1.0988889932632446,1.1584200859069824,1
237,1.0867083072662354,1.0999013185501099,1
238,1.085435390472412,1.1163548231124878,1
239,1.0852994918823242,1.1699410676956177,1
240,1.0845837593078613,1.1329240798950195,1
241,1.079022765159607,1.0961072444915771,1
242,1.0725711584091187,1.1051180362701416,1
243,1.0689228773117065,1.2137017250061035,1
244,1.0683060884475708,1.0695312023162842,1
245,1.0663268566131592,1.130285382270813,1
246,1.0638552904129028,1.178712010383606,1
247,1.0631862878799438,1.1644247770309448,1
248,1.0594598054885864,1.1405797004699707,1
249,1.058860182762146,1.1555838584899902,1
250,1.0567946434020996,1.1033481359481812,1
251,1.050837755203247,1.2257144451141357,1
