,Birth,Death,Dimension
0,0.0,0.09206519275903702,0
1,0.0,0.09244457632303238,0
2,0.0,0.09260129928588867,0
3,0.0,0.09349331259727478,0
4,0.0,0.09447751194238663,0
5,0.0,0.09447751194238663,0
6,0.0,0.09670057147741318,0
7,0.0,0.09705153107643127,0
8,0.0,0.09769339859485626,0
9,0.0,0.09902019798755646,0
10,0.0,0.10059323906898499,0
11,0.0,0.1012175902724266,0
12,0.0,0.10143963992595673,0
13,0.0,0.10249390453100204,0
14,0.0,0.11221408098936081,0
15,0.0,0.11583177745342255,0
16,0.0,0.11624973267316818,0
17,0.0,0.1280234307050705,0
18,0.0,0.1284639984369278,0
19,0.0,0.12919752299785614,0
20,0.0,0.13112971186637878,0
21,0.0,0.1336674988269806,0
22,0.0,0.14462365210056305,0
23,0.0,0.1451929807662964,0
24,0.0,0.14887243509292603,0
25,0.0,0.15610893070697784,0
26,0.0,0.15626260638237,0
27,0.0,0.15708914399147034,0
28,0.0,0.1575722098350525,0
29,0.0,0.15764833986759186,0
30,0.0,0.15764833986759186,0
31,0.0,0.15815499424934387,0
32,0.0,0.15872302651405334,0
33,0.0,0.16050857305526733,0
34,0.0,0.16274212300777435,0
35,0.0,0.16361846029758453,0
36,0.0,0.16552643477916718,0
37,0.0,0.16553246974945068,0
38,0.0,0.166315957903862,0
39,0.0,0.16648122668266296,0
40,0.0,0.17185167968273163,0
41,0.0,0.1736433058977127,0
42,0.0,0.17398563027381897,0
43,0.0,0.17617037892341614,0
44,0.0,0.17691805958747864,0
45,0.0,0.17760911583900452,0
46,0.0,0.18078716099262238,0
47,0.0,0.18602688610553741,0
48,0.0,0.18735261261463165,0
49,0.0,0.19294558465480804,0
50,0.0,0.196804478764534,0
51,0.0,0.20060907304286957,0
52,0.0,0.2014869749546051,0
53,0.0,0.20203465223312378,0
54,0.0,0.20223253965377808,0
55,0.0,0.20235858857631683,0
56,0.0,0.2024376392364502,0
57,0.0,0.20248456299304962,0
58,0.0,0.20268447697162628,0
59,0.0,0.20314772427082062,0
60,0.0,0.20515117049217224,0
61,0.0,0.21057777106761932,0
62,0.0,0.21614578366279602,0
63,0.0,0.21694238483905792,0
64,0.0,0.21694238483905792,0
65,0.0,0.21878986060619354,0
66,0.0,0.22200900316238403,0
67,0.0,0.22414058446884155,0
68,0.0,0.22905021905899048,0
69,0.0,0.22907203435897827,0
70,0.0,0.22908732295036316,0
71,0.0,0.229464590549469,0
72,0.0,0.23300857841968536,0
73,0.0,0.23354656994342804,0
74,0.0,0.23580075800418854,0
75,0.0,0.24565015733242035,0
76,0.0,0.25024786591529846,0
77,0.0,0.25285372138023376,0
78,0.0,0.25302568078041077,0
79,0.0,0.2531876862049103,0
80,0.0,0.25320544838905334,0
81,0.0,0.25345808267593384,0
82,0.0,0.2536158561706543,0
83,0.0,0.2537420094013214,0
84,0.0,0.2539389729499817,0
85,0.0,0.2540885806083679,0
86,0.0,0.25434818863868713,0
87,0.0,0.2543521225452423,0
88,0.0,0.25468412041664124,0
89,0.0,0.2548980116844177,0
90,0.0,0.25609374046325684,0
91,0.0,0.2561737596988678,0
92,0.0,0.2562030553817749,0
93,0.0,0.2563454806804657,0
94,0.0,0.26115894317626953,0
95,0.0,0.2632109522819519,0
96,0.0,0.263480544090271,0
97,0.0,0.263480544090271,0
98,0.0,0.2636702358722687,0
99,0.0,0.2645789086818695,0
100,0.0,0.26600563526153564,0
101,0.0,0.2663024663925171,0
102,0.0,0.27266645431518555,0
103,0.0,0.2745978832244873,0
104,0.0,0.27713173627853394,0
105,0.0,0.28821173310279846,0
106,0.0,0.2891331911087036,0
107,0.0,0.2921951413154602,0
108,0.0,0.29376521706581116,0
109,0.0,0.301036536693573,0
110,0.0,0.3040427565574646,0
111,0.0,0.30736297369003296,0
112,0.0,0.3090614974498749,0
113,0.0,0.3203560411930084,0
114,0.0,0.334861159324646,0
115,0.0,0.3505880832672119,0
116,0.0,0.3631913959980011,0
117,0.0,0.36803126335144043,0
118,0.0,0.37654349207878113,0
119,0.0,0.3776148855686188,0
120,0.0,0.37767842411994934,0
121,0.0,0.37787961959838867,0
122,0.0,0.3778848946094513,0
123,0.0,0.37888389825820923,0
124,0.0,0.3791055381298065,0
125,0.0,0.37912529706954956,0
126,0.0,0.38049572706222534,0
127,0.0,0.38214004039764404,0
128,0.0,0.38541796803474426,0
129,0.0,0.38797035813331604,0
130,0.0,0.3915264904499054,0
131,0.0,0.3998974859714508,0
132,0.0,0.404922217130661,0
133,0.0,0.4265161156654358,0
134,0.0,0.4320451319217682,0
135,0.0,0.4490857422351837,0
136,0.0,0.4501066505908966,0
137,0.0,0.46034008264541626,0
138,0.0,0.46847304701805115,0
139,0.0,0.47282448410987854,0
140,0.0,0.4746862053871155,0
141,0.0,0.47529464960098267,0
142,0.0,0.47742119431495667,0
143,0.0,0.4786616861820221,0
144,0.0,0.47932034730911255,0
145,0.0,0.4803425967693329,0
146,0.0,0.48241889476776123,0
147,0.0,0.48287472128868103,0
148,0.0,0.4868202805519104,0
149,0.0,0.48840659856796265,0
150,0.0,0.49174079298973083,0
151,0.0,0.49310243129730225,0
152,0.0,0.4948989748954773,0
153,0.0,0.49856293201446533,0
154,0.0,0.5013412237167358,0
155,0.0,0.5047643184661865,0
156,0.0,0.5048068761825562,0
157,0.0,0.5139279961585999,0
158,0.0,0.5202115178108215,0
159,0.0,0.5253151655197144,0
160,0.0,0.5254455208778381,0
161,0.0,0.529886782169342,0
162,0.0,0.5313162803649902,0
163,0.0,0.5325645208358765,0
164,0.0,0.5346213579177856,0
165,0.0,0.5415459275245667,0
166,0.0,0.5444299578666687,0
167,0.0,0.5490601062774658,0
168,0.0,0.5510698556900024,0
169,0.0,0.5511243343353271,0
170,0.0,0.5519483685493469,0
171,0.0,0.5632414817810059,0
172,0.0,0.5643119812011719,0
173,0.0,0.5766316056251526,0
174,0.0,0.6074882745742798,0
175,0.0,0.6094915866851807,0
176,0.0,0.612507164478302,0
177,0.0,0.6183955073356628,0
178,0.0,0.6194537878036499,0
179,0.0,0.6312724947929382,0
180,0.0,0.6367079615592957,0
181,0.0,0.6371020078659058,0
182,0.0,0.6463799476623535,0
183,0.0,0.649593710899353,0
184,0.0,0.6528506875038147,0
185,0.0,0.6530543565750122,0
186,0.0,0.656107485294342,0
187,0.0,0.6580007672309875,0
188,0.0,0.6580865979194641,0
189,0.0,0.6585833430290222,0
190,0.0,0.6589476466178894,0
191,0.0,0.6665447950363159,0
192,0.0,0.666688084602356,0
193,0.0,0.6779609322547913,0
194,0.0,0.6790522933006287,0
195,0.0,0.6832327842712402,0
196,0.0,0.6918453574180603,0
197,0.0,0.6927387714385986,0
198,0.0,0.6949870586395264,0
199,0.0,0.7003698945045471,0
200,0.0,0.707903265953064,0
201,0.0,0.7079082131385803,0
202,0.0,0.7180076837539673,0
203,0.0,0.7282355427742004,0
204,0.0,0.7295389175415039,0
205,0.0,0.733572781085968,0
206,0.0,0.7357689738273621,0
207,0.0,0.7526765465736389,0
208,0.0,0.757408082485199,0
209,0.0,0.7585182785987854,0
210,0.0,0.7844749689102173,0
211,0.0,0.789154589176178,0
212,0.0,0.8303926587104797,0
213,0.0,0.8444388508796692,0
214,0.0,0.8493568301200867,0
215,0.0,0.8553741574287415,0
216,0.0,0.8648537397384644,0
217,0.0,0.8654178380966187,0
218,0.0,0.876840353012085,0
219,0.0,0.8850412368774414,0
220,0.0,0.8861957788467407,0
221,0.0,0.9009700417518616,0
222,0.0,0.9146764278411865,0
223,0.0,0.925624668598175,0
224,0.0,0.9264723658561707,0
225,0.0,0.9330873489379883,0
226,0.0,0.9330975413322449,0
