,Birth,Death,Dimension
0,0.0,0.04284857213497162,0
1,0.0,0.05093132704496384,0
2,0.0,0.055054519325494766,0
3,0.0,0.05556077882647514,0
4,0.0,0.05591064319014549,0
5,0.0,0.05857473984360695,0
6,0.0,0.06244197487831116,0
7,0.0,0.06712674349546432,0
8,0.0,0.06903622299432755,0
9,0.0,0.07218033075332642,0
10,0.0,0.07333485037088394,0
11,0.0,0.07820486277341843,0
12,0.0,0.08249848335981369,0
13,0.0,0.09072485566139221,0
14,0.0,0.09557196497917175,0
15,0.0,0.0982140526175499,0
16,0.0,0.10697663575410843,0
17,0.0,0.11281400918960571,0
18,0.0,0.11292918026447296,0
19,0.0,0.13209088146686554,0
20,0.0,0.13488513231277466,0
21,0.0,0.13746635615825653,0
22,0.0,0.1598593145608902,0
23,0.0,0.16544485092163086,0
24,0.0,0.1710263192653656,0
25,0.0,0.17175273597240448,0
26,0.0,0.1878909319639206,0
27,0.0,0.20826426148414612,0
28,0.0,0.21481619775295258,0
29,0.0,0.2294994592666626,0
30,0.0,0.2397686392068863,0
31,0.0,0.2423943132162094,0
32,0.0,0.24811892211437225,0
33,0.0,0.27627161145210266,0
34,0.0,0.28502631187438965,0
35,0.0,0.28553634881973267,0
36,0.0,0.30735647678375244,0
37,0.0,0.3080243468284607,0
38,0.0,0.3119406998157501,0
39,0.0,0.32839763164520264,0
40,0.0,0.33634358644485474,0
41,0.0,0.34807756543159485,0
42,0.0,0.34841927886009216,0
43,0.0,0.35481685400009155,0
44,0.0,0.36227062344551086,0
45,0.0,0.3765660524368286,0
46,0.0,0.38372907042503357,0
47,0.0,0.39407867193222046,0
48,0.0,0.4126330018043518,0
49,0.0,0.4512626826763153,0
50,0.0,0.5365221500396729,0
51,0.0,0.5435062050819397,0
52,0.0,0.557865560054779,0
53,0.0,0.6090697646141052,0
54,0.0,inf,0
55,0.6021577715873718,0.6046114563941956,1
56,0.3903844356536865,0.3989385962486267,1
57,0.3835766017436981,0.40911611914634705,1
58,0.34837910532951355,0.35726040601730347,1
59,0.313616007566452,0.37126001715660095,1
60,0.12259689718484879,0.13356271386146545,1
61,0.12256427109241486,0.12769494950771332,1
62,0.12092146277427673,0.1276557892560959,1
63,0.12043670564889908,0.12824586033821106,1
64,0.12032455950975418,0.1290077567100525,1
