,Birth,Death,Dimension
0,0.0,0.11840607970952988,0
1,0.0,0.11852847784757614,0
2,0.0,0.12025805562734604,0
3,0.0,0.12066897004842758,0
4,0.0,0.12308939546346664,0
5,0.0,0.12360420823097229,0
6,0.0,0.12384667992591858,0
7,0.0,0.12387897074222565,0
8,0.0,0.1254870444536209,0
9,0.0,0.12557069957256317,0
10,0.0,0.12557069957256317,0
11,0.0,0.12709444761276245,0
12,0.0,0.1271691769361496,0
13,0.0,0.12746764719486237,0
14,0.0,0.12807029485702515,0
15,0.0,0.1289806216955185,0
16,0.0,0.1293870210647583,0
17,0.0,0.1294642835855484,0
18,0.0,0.1308472454547882,0
19,0.0,0.1317535638809204,0
20,0.0,0.13275541365146637,0
21,0.0,0.13302631676197052,0
22,0.0,0.1334128975868225,0
23,0.0,0.13373106718063354,0
24,0.0,0.13469967246055603,0
25,0.0,0.13535138964653015,0
26,0.0,0.13598161935806274,0
27,0.0,0.13746272027492523,0
28,0.0,0.1447584182024002,0
29,0.0,0.1454407125711441,0
30,0.0,0.14758048951625824,0
31,0.0,0.14840148389339447,0
32,0.0,0.16132265329360962,0
33,0.0,0.17033496499061584,0
34,0.0,0.1709444373846054,0
35,0.0,0.17149636149406433,0
36,0.0,0.17337530851364136,0
37,0.0,0.1767314374446869,0
38,0.0,0.18140286207199097,0
39,0.0,0.18240340054035187,0
40,0.0,0.183608278632164,0
41,0.0,0.18423625826835632,0
42,0.0,0.21252529323101044,0
43,0.0,0.21721647679805756,0
44,0.0,0.21835292875766754,0
45,0.0,0.21873043477535248,0
46,0.0,0.2294253706932068,0
47,0.0,0.2303280234336853,0
48,0.0,0.23041483759880066,0
49,0.0,0.2305775284767151,0
50,0.0,0.23168081045150757,0
51,0.0,0.23200862109661102,0
52,0.0,0.23234672844409943,0
53,0.0,0.23239190876483917,0
54,0.0,0.2325252741575241,0
55,0.0,0.23253171145915985,0
56,0.0,0.2326628416776657,0
57,0.0,0.23325951397418976,0
58,0.0,0.2332916557788849,0
59,0.0,0.23337523639202118,0
60,0.0,0.23344378173351288,0
61,0.0,0.23350588977336884,0
62,0.0,0.234079048037529,0
63,0.0,0.23442909121513367,0
64,0.0,0.23443549871444702,0
65,0.0,0.23448240756988525,0
66,0.0,0.23471684753894806,0
67,0.0,0.2347743660211563,0
68,0.0,0.2348850816488266,0
69,0.0,0.23491062223911285,0
70,0.0,0.23502978682518005,0
71,0.0,0.23506806790828705,0
72,0.0,0.23511061072349548,0
73,0.0,0.2351127415895462,0
74,0.0,0.23511911928653717,0
75,0.0,0.23521479964256287,0
76,0.0,0.23522542417049408,0
77,0.0,0.235238179564476,0
78,0.0,0.23537416756153107,0
79,0.0,0.23538054525852203,0
