,Birth,Death,Dimension
0,0.0,0.10374005883932114,0
1,0.0,0.10789810121059418,0
2,0.0,0.11238772422075272,0
3,0.0,0.11387273669242859,0
4,0.0,0.11417530477046967,0
5,0.0,0.11424097418785095,0
6,0.0,0.11505650728940964,0
7,0.0,0.11528659611940384,0
8,0.0,0.11592669785022736,0
9,0.0,0.11599137634038925,0
10,0.0,0.11662332713603973,0
11,0.0,0.11710678786039352,0
12,0.0,0.11725186556577682,0
13,0.0,0.1173243373632431,0
14,0.0,0.11732859909534454,0
15,0.0,0.11752021312713623,0
16,0.0,0.11783887445926666,0
17,0.0,0.11815667897462845,0
18,0.0,0.1196662038564682,0
19,0.0,0.1197873130440712,0
20,0.0,0.12039102613925934,0
21,0.0,0.12067311257123947,0
22,0.0,0.12126417458057404,0
23,0.0,0.1216840147972107,0
24,0.0,0.1222047433257103,0
25,0.0,0.12289019674062729,0
26,0.0,0.12293901294469833,0
27,0.0,0.12339773029088974,0
28,0.0,0.12442668527364731,0
29,0.0,0.12481586635112762,0
30,0.0,0.12607140839099884,0
31,0.0,0.12664122879505157,0
32,0.0,0.12766753137111664,0
33,0.0,0.12925556302070618,0
34,0.0,0.1292710304260254,0
35,0.0,0.12958009541034698,0
36,0.0,0.12971507012844086,0
37,0.0,0.13043005764484406,0
38,0.0,0.13043388724327087,0
39,0.0,0.13085487484931946,0
40,0.0,0.13085487484931946,0
41,0.0,0.1315864771604538,0
42,0.0,0.13189010322093964,0
43,0.0,0.13198862969875336,0
44,0.0,0.13286082446575165,0
45,0.0,0.13298119604587555,0
46,0.0,0.1331164836883545,0
47,0.0,0.13317658007144928,0
48,0.0,0.13334167003631592,0
49,0.0,0.1333979070186615,0
50,0.0,0.13348782062530518,0
51,0.0,0.13395895063877106,0
52,0.0,0.13786950707435608,0
53,0.0,0.13970325887203217,0
54,0.0,0.14029255509376526,0
55,0.0,0.14038874208927155,0
56,0.0,0.14098581671714783,0
57,0.0,0.14127986133098602,0
58,0.0,0.14243243634700775,0
59,0.0,0.14337363839149475,0
60,0.0,0.1438436657190323,0
61,0.0,0.14435027539730072,0
62,0.0,0.14559189975261688,0
63,0.0,0.14674127101898193,0
64,0.0,0.14763468503952026,0
65,0.0,0.1589937061071396,0
66,0.0,0.16320538520812988,0
67,0.0,0.16808629035949707,0
68,0.0,0.1719418466091156,0
69,0.0,0.1740545928478241,0
70,0.0,0.17570145428180695,0
71,0.0,0.1760227233171463,0
72,0.0,0.17605964839458466,0
73,0.0,0.17706213891506195,0
74,0.0,0.17707060277462006,0
75,0.0,0.1773330271244049,0
76,0.0,0.17734993994235992,0
77,0.0,0.17788198590278625,0
78,0.0,0.1783311516046524,0
79,0.0,0.18005554378032684,0
80,0.0,0.1804632991552353,0
81,0.0,0.1822635382413864,0
82,0.0,0.18440444767475128,0
83,0.0,0.18545888364315033,0
84,0.0,0.18622566759586334,0
85,0.0,0.18638668954372406,0
86,0.0,0.18724048137664795,0
87,0.0,0.18737128376960754,0
88,0.0,0.18738996982574463,0
89,0.0,0.18750999867916107,0
90,0.0,0.18771255016326904,0
91,0.0,0.18784834444522858,0
92,0.0,0.19038119912147522,0
93,0.0,0.19080094993114471,0
94,0.0,0.19126160442829132,0
95,0.0,0.19140011072158813,0
96,0.0,0.19192185997962952,0
97,0.0,0.19193488359451294,0
98,0.0,0.19195573031902313,0
99,0.0,0.19209112226963043,0
100,0.0,0.1932433694601059,0
101,0.0,0.19366207718849182,0
102,0.0,0.19370338320732117,0
103,0.0,0.1939922720193863,0
104,0.0,0.1941288262605667,0
105,0.0,0.1941700279712677,0
106,0.0,0.19438879191875458,0
107,0.0,0.1945173442363739,0
108,0.0,0.19471774995326996,0
109,0.0,0.1948666274547577,0
110,0.0,0.19526135921478271,0
111,0.0,0.19601529836654663,0
112,0.0,0.1963237076997757,0
113,0.0,0.19701014459133148,0
114,0.0,0.19702284038066864,0
115,0.0,0.19772708415985107,0
116,0.0,0.19818173348903656,0
117,0.0,0.19822461903095245,0
118,0.0,0.19847166538238525,0
119,0.0,0.19864793121814728,0
120,0.0,0.1987687051296234,0
121,0.0,0.19910047948360443,0
122,0.0,0.1992059201002121,0
123,0.0,0.19990748167037964,0
124,0.0,0.19991998374462128,0
125,0.0,0.20070874691009521,0
126,0.0,0.20098009705543518,0
127,0.0,0.20115168392658234,0
128,0.0,0.20218555629253387,0
129,0.0,0.2043624222278595,0
130,0.0,0.20569151639938354,0
131,0.0,0.20790381729602814,0
132,0.0,0.20827625691890717,0
133,0.0,0.21823152899742126,0
134,0.0,0.22315241396427155,0
135,0.0,0.22555264830589294,0
136,0.0,0.22570112347602844,0
137,0.0,0.2290305644273758,0
138,0.0,0.22961924970149994,0
139,0.0,0.23308368027210236,0
140,0.0,0.23391878604888916,0
141,0.0,0.23748263716697693,0
142,0.0,0.24664752185344696,0
143,0.0,0.25025588274002075,0
144,0.0,0.2672021687030792,0
145,0.0,0.2733916640281677,0
146,0.0,0.2926174998283386,0
147,0.0,0.3001033067703247,0
148,0.0,0.30071747303009033,0
149,0.0,0.3042055368423462,0
150,0.0,0.31776249408721924,0
151,0.0,0.3252045512199402,0
152,0.0,0.33116310834884644,0
153,0.0,0.33126121759414673,0
154,0.0,0.33126121759414673,0
155,0.0,0.3314332365989685,0
156,0.0,0.331452876329422,0
157,0.0,0.33169111609458923,0
158,0.0,0.331746906042099,0
159,0.0,0.3318674564361572,0
160,0.0,0.3322438895702362,0
161,0.0,0.3338652551174164,0
162,0.0,0.33410927653312683,0
163,0.0,0.3344174027442932,0
164,0.0,0.33480292558670044,0
165,0.0,0.3349074423313141,0
166,0.0,0.34112462401390076,0
167,0.0,0.34781748056411743,0
168,0.0,0.347895085811615,0
169,0.0,0.3538488447666168,0
170,0.0,0.3625548183917999,0
171,0.0,0.3643432557582855,0
172,0.0,0.36536145210266113,0
173,0.0,0.37573662400245667,0
174,0.0,0.37995263934135437,0
175,0.0,0.3806586265563965,0
176,0.0,0.38135677576065063,0
177,0.0,0.38617223501205444,0
178,0.0,0.3870103359222412,0
179,0.0,0.38722217082977295,0
180,0.0,0.3872699439525604,0
181,0.0,0.3873732089996338,0
182,0.0,0.3874906301498413,0
183,0.0,0.38777956366539,0
184,0.0,0.38928651809692383,0
185,0.0,0.3899192214012146,0
186,0.0,0.3932340145111084,0
187,0.0,0.3980577886104584,0
188,0.0,0.3984934091567993,0
189,0.0,0.4019564688205719,0
190,0.0,0.4023033678531647,0
191,0.0,0.4225541353225708,0
192,0.0,0.42611032724380493,0
193,0.0,0.4337914288043976,0
194,0.0,0.44006475806236267,0
195,0.0,0.45437538623809814,0
196,0.0,0.46346303820610046,0
197,0.0,0.47016698122024536,0
198,0.0,0.47114965319633484,0
199,0.0,0.4885478615760803,0
200,0.0,0.5015984177589417,0
201,0.0,0.5145930647850037,0
202,0.0,0.5433240532875061,0
203,0.0,0.5434362888336182,0
204,0.0,0.5473783016204834,0
205,0.0,0.5633125305175781,0
206,0.0,0.5688585042953491,0
207,0.0,0.5711225867271423,0
208,0.0,0.5728036165237427,0
