"","","Birth","Death"
"1",0,0,1.00698554515839
"2",0,0,1.01351463794708
"3",0,0,1.05877196788788
"4",0,0,1.07465720176697
"5",0,0,1.0748655796051
"6",0,0,1.07575416564941
"7",0,0,1.07580947875977
"8",0,0,1.07697033882141
"9",0,0,1.07818269729614
"10",0,0,1.07846093177795
"11",0,0,0.920249132315318
"12",0,0,0.671897547112571
"13",0,0,0.751692632834117
"14",0,0,0.889459811724149
"15",0,0,0.790386060873667
"16",0,0,0.179920686615838
"17",0,0,0.177171819976398
"18",0,0,0.954018920660019
"19",0,0,0.782785882552465
"20",0,0,0.65108684450388
"21",0,0,0.774304740130901
"22",0,0,0.183410952488581
"23",0,0,0.712096167107423
"24",0,0,0.907155434290568
"25",0,0,0.663638558652666
"26",0,0,0.677518712622779
"27",0,0,0.759741413593292
"28",0,0,0.545862451195717
"29",0,0,0.737718846116747
"30",0,0,0.684659579525823
"31",0,0,0.629495118345533
"32",0,0,0.667281990249952
"33",0,0,0.234589253862699
"34",0,0,0.841628217697144
"35",0,0,0.736534708738327
"36",0,0,0.329815626144409
"37",0,0,0.727190268039703
"38",0,0,0.740453408824073
"39",0,0,0.619650936126709
"40",0,0,0.442595094442368
"41",0,0,0.363871656358242
"42",0,0,0.337475980321566
"43",0,0,0.207740470767021
"44",0,0,0.656086689896054
"45",0,0,0.641764784852664
"46",0,0,0.743192285299301
"47",0,0,0.767253141654165
"48",0,0,0.945519095659256
"49",0,0,0.700759092966715
"50",0,0,0.350304613510768
"51",0,0,0.348534812529882
"52",0,0,0.230463929474354
"53",0,0,0.985046319663525
"54",0,0,0.189923880621791
"55",0,0,0.935901718480246
"56",0,0,0.315322405525616
"57",0,0,0.584816907842954
"58",0,0,0.167731160918872
"59",0,0,0.963082209229469
"60",0,0,0.719007378816605
"61",0,0,0.660702782017844
"62",0,0,0.17355533756993
"63",0,0,0.816609847545624
"64",0,0,0.734152358025312
"65",1,0.673254013061523,1.0843380689621
"66",1,0.775023119317161,0.79043475455708
"67",1,0.828790636062622,0.923678638935089
"68",1,0.749428734183311,0.766281247138977
"69",1,0.79622844606638,0.930950358510017
"70",1,0.874537261632773,0.895069640416365
"71",1,0.670674457269556,0.849509274258333
"72",1,0.730244404739804,0.738947040504879
"73",1,0.796444516915541,0.81120019692641
"74",1,0.828125417232513,1.00657639503479
"75",1,1.24773131884061,1.26717265752646
"76",1,0.75875887962488,0.911805533445798
"77",1,1.22533178329468,1.45612704753876
"78",1,1.08411911129951,1.2198823094368
"79",1,0.743616257395063,0.990197394575391
"80",1,1.17068820649927,1.20539307594299
"81",1,1.23995095491409,1.32777062058449
"82",1,1.01431354454585,1.02745576415743
"83",1,0.959844815731049,0.981977677345276
"84",1,0.772492848336697,0.953618593513966
"85",1,0.407158176104228,0.415618277258343
"86",1,0.987760874960158,1.19665959146288
"87",1,1.42332144578298,1.43377192815145
"88",1,0.840986169301547,0.852306265097398
"89",1,0.884707897901535,1.01619251072407
"90",1,0.868372619152069,0.928402897189645
"91",1,0.83363926410675,0.954656640688578
"92",1,1.11216839154561,1.18839724858602
"93",1,1.18354426730763,1.23646116256714
"94",1,1.09491724967957,1.14344689846039
"95",1,1.10011176764965,1.11819139122963
"96",1,1.0169780254364,1.0656494167116
"97",1,0.77628630399704,0.88009949028492
"98",1,0.806389739116033,1.02872492869695
"99",1,0.768783859411875,0.822446143627167
"100",1,0.711801159381866,0.717647165060043
"101",1,0.927042424678802,0.967196204445579
"102",1,1.30205661058426,1.33723165591558
"103",1,0.982960635965521,1.02175871892409
"104",1,0.825226642868736,0.870571033521132
"105",1,1.07754415273666,1.0917789041996
"106",1,1.14580486880408,1.15581238269806
"107",1,0.935605585575104,0.942813493988731
"108",1,0.740050443581172,0.813384924616132
"109",1,0.69015434384346,0.69972413033247
"110",1,1.00746818383535,1.14700351158778
"111",1,0.504374433022279,0.513171260173504
"112",1,0.910505319342894,0.920292402015013
"113",1,1.06579896381923,1.31944033077785
"114",2,1.00858509540558,1.13568437099457
"115",2,1.07017653329032,1.0993527344295
"116",2,1.36854623664509,1.38488818298687
"117",2,1.08860655625661,1.14173869291941
"118",2,1.28040046989918,1.32256922125816
"119",2,1.22311019897461,1.23958075046539
"120",2,0.95314005443028,0.963781463248389
"121",2,0.675519049167633,0.681372165679932
"122",2,0.978162477998173,0.987548940321978
"123",2,1.10271511971951,1.11342492699623
"124",2,1.02755801301253,1.03839443859301
"125",2,0.457677200436592,0.461659342050552
"126",2,1.13340387741725,1.13848539193471
"127",2,0.890976329644521,0.901412010192871
"128",2,0.524889739354451,0.529668096701304
"129",2,1.06235565858729,1.06725352651933
