"","","Birth","Death"
"1",0,0,1.02178025245667
"2",0,0,0.253812317337309
"3",0,0,0.486382850578853
"4",0,0,0.410506490204069
"5",0,0,0.455477851629257
"6",0,0,0.326437810533925
"7",0,0,0.417670202255249
"8",0,0,0.545295193791389
"9",0,0,0.36598773052295
"10",0,0,0.28585393513952
"11",0,0,0.53195832669735
"12",0,0,0.354681945764101
"13",0,0,0.400099937404905
"14",0,0,0.505570224353245
"15",0,0,0.704139590263367
"16",0,0,0.313522387295961
"17",0,0,0.475640594959259
"18",0,0,0.615984573960304
"19",0,0,0.392608914524317
"20",0,0,0.425594607988993
"21",0,0,0.464969043930372
"22",0,0,0.523400832624996
"23",0,0,0.280738321217624
"24",0,0,0.439468711614609
"25",0,0,0.569307371973991
"26",0,0,0.347665272260967
"27",0,0,0.501602590084076
"28",0,0,0.513197386264801
"29",0,0,0.318890585349156
"30",0,0,0.482080668210983
"31",0,0,0.269287031888962
"32",0,0,0.581801719525281
"33",0,0,0.557050913572311
"34",0,0,0.508222798506419
"35",0,0,0.447002907594045
"36",0,0,0.265807123854756
"37",0,0,0.29630454480648
"38",0,0,0.273937652508418
"39",0,0,0.359715580940247
"40",0,0,0.261711064312193
"41",0,0,0.258960792892858
"42",0,0,0.405775333444277
"43",0,0,0.413556476434072
"44",0,0,0.307241583243012
"45",0,0,0.337103635072708
"46",0,0,0.372360825538635
"47",0,0,0.430955654382706
"48",0,0,0.381561333934466
"49",0,0,0.27716378229005
"50",0,0,0.377621185034513
"51",0,0,0.271024692058563
"52",0,0,0.244147036420672
"53",0,0,0.493523061275482
"54",0,0,0.420689970254898
"55",0,0,0.727021813392639
"56",0,0,0.385944883738245
"57",1,0.453979074954987,1.06124222278595
"58",1,0.346889244019985,0.364353959262371
"59",1,0.42572266459465,0.434154552221298
"60",1,0.690514162182808,0.767624408006668
"61",1,0.645189369718234,0.659559006492297
"62",1,0.876867754118783,0.893598718302591
"63",1,0.497204646468163,0.507675965627035
"64",1,0.635004788637161,0.63593702018261
"65",1,1.04696130275726,1.0595358133316
"66",1,0.512561637163162,0.550002489089966
"67",1,0.923990541034275,0.94381081395679
"68",1,0.811967372894287,0.855166077613831
"69",1,0.574809342622757,0.609074622392654
"70",1,0.675568473339081,0.706413447856903
"71",1,0.749464094638824,0.791158586740494
"72",1,0.370275989174843,0.376937970519066
"73",1,0.554982081055641,0.56855583190918
"74",1,0.574573651949565,0.647489694754283
"75",1,1.07899732249124,1.08261242934636
"76",1,1.023949021101,1.04121051430702
"77",2,1.0836797952652,1.12103164196014
"78",2,1.09490580028958,1.10646451844109
"79",2,1.06638732281598,1.07131646438078
"80",2,1.1296891450882,1.13406541347504
"81",2,0.932114198803902,0.940821394324303
"82",2,0.822842508554459,0.83206707239151
