"","","Birth","Death"
"",0,0,1.32341456413269
"",0,0,1.32636606693268
"",0,0,1.32640039920807
"",0,0,1.32641279697418
"",0,0,1.32643663883209
"",0,0,1.32654964923859
"",0,0,0.0654154077172279
"",0,0,0.47120870299199
"",0,0,0.0833587967790663
"",0,0,0.221143938601017
"",0,0,0.226485225558281
"",0,0,0.129610187374055
"",0,0,0.200983579342182
"",0,0,0.218478264080154
"",0,0,0.237852084365758
"",0,0,0.172542733224955
"",0,0,0.299151718616486
"",0,0,0.454326689243317
"",0,0,0.0565314739942551
"",0,0,0.516963243484497
"",0,0,0.275750185762133
"",0,0,0.411447435617447
"",0,0,0.142604055504004
"",0,0,0.194154000053039
"",0,0,0.374004334211349
"",0,0,0.222981488704681
"",0,0,0.220290564000607
"",0,0,0.179683950894019
"",0,0,0.187798853431429
"",0,0,0.575421124696732
"",0,0,0.414204547802607
"",0,0,0.10363940273722
"",0,0,0.161216706037521
"",0,0,0.168297722935677
"",0,0,0.136165143600826
"",0,0,0.148285619914532
"",0,0,0.257934149354696
"",0,0,0.122370993828072
"",0,0,0.27297443151474
"",0,0,0.183620475232601
"",0,0,0.215127060810725
"",0,0,0.155746301015218
"",0,0,0.250361733966404
"",0,0,0.311448382006751
"",0,0,0.358501134316127
"",0,0,0.280157701327251
"",0,0,0.961859305699666
"",0,0,0.245459471236576
"",0,0,0.164212094247341
"",0,0,0.17747714171807
"",0,0,0.207911965938715
"",0,0,1.28715109825134
"",0,0,0.351234242320061
"",0,0,0.49289682507515
"",0,0,0.346082512289286
"",0,0,0.265375554561615
"",0,0,0.268994545936584
"",0,0,0.0491434298455715
"",0,0,0.231715594418347
"",0,0,0.32462641927931
"",1,0.414892762899399,0.73433917760849
"",1,0.520014390349388,0.607393652200699
"",1,0.688401619593302,0.713716248671214
"",1,0.370877752701441,0.374481211105982
"",1,0.616932809352875,0.646018579602242
"",1,0.115513941539185,0.121482552694423
"",1,0.267740654945374,0.275019603967667
"",1,0.528427762289842,0.5374869008859
"",1,0.874083518981934,0.943174421787262
"",1,1.50740234057109,1.63171776135763
"",1,0.538179549303922,0.631472004182411
"",1,0.477634565035502,0.488262406984965
"",1,1.47444823384285,1.57912403345108
"",1,0.156346996314824,0.159274283796549
"680",2,0.751006007194519,0.751682102680206
"681",2,0.738476812839508,0.749633252620697
"682",2,0.733530521392822,0.737017631530762
"683",2,0.700521230697632,0.702438592910767
"684",2,0.700494110584259,0.703718721866608
"685",2,0.700386345386505,0.70502907037735
"686",2,0.700003564357758,0.703284442424774
"687",2,0.693499803543091,0.704990804195404
"689",2,0.179869398474693,0.181601211428642
"690",2,0.173620268702507,0.181846082210541
"691",2,0.159150868654251,0.162428438663483
