"","","Birth","Death"
"",0,0,0.910251080989838
"",0,0,0.91116738319397
"",0,0,0.91146582365036
"",0,0,0.912371635437012
"",0,0,0.913233280181885
"",0,0,0.915931224822998
"",0,0,0.919635772705078
"",0,0,0.921274662017822
"",0,0,0.921434760093689
"",0,0,0.923479855060577
"",0,0,0.926255881786346
"",0,0,0.926647186279297
"",0,0,0.931601822376251
"",0,0,0.934556066989899
"",0,0,0.937398016452789
"",0,0,0.965127468109131
"",0,0,0.972836554050446
"",0,0,0.977029144763947
"",0,0,0.61310156754085
"",0,0,0.495119406626775
"",0,0,0.336956002882549
"",0,0,0.297222488456302
"",0,0,0.659085375070572
"",0,0,0.843949715296427
"",0,0,0.474068996581164
"",0,0,0.860475911543919
"",0,0,0.413761891424656
"",0,0,0.328988156936787
"",0,0,0.677423870563507
"",0,0,0.585929587483406
"",0,0,0.794492557644844
"",0,0,0.550243741936154
"",0,0,0.357990839651653
"",0,0,0.459892027080059
"",0,0,0.443705260753632
"",0,0,0.838883022467295
"",0,0,0.866410679287381
"",0,0,0.884834349155426
"",0,0,0.562451342741648
"",0,0,0.364859949601324
"",0,0,0.693654947810703
"",0,0,0.667957872152328
"",0,0,0.427752438187599
"",0,0,0.895759403705597
"",0,0,0.433293789625168
"",0,0,0.37874870300293
"",0,0,0.421947438927258
"",0,0,0.899003803730011
"",0,0,0.626132701124464
"",0,0,0.833027611176173
"",0,0,0.392238855361938
"",0,0,0.154605213552713
"",0,0,0.512473620474339
"",0,0,0.755969360470772
"",0,0,0.403793081641197
"",0,0,0.541587632436019
"",0,0,0.230603600541751
"",0,0,0.349051002945219
"",0,0,0.850069410271115
"",0,0,0.889369651675224
"",0,0,0.206101113557816
"",0,0,0.599807533952925
"",0,0,0.176373238364855
"",0,0,0.371165762344996
"",0,0,0.70879864692688
"",0,0,0.824954322406224
"",0,0,0.580099649727345
"",0,0,0.573317378759384
"",0,0,0.72741773724556
"",0,0,0.247038558125496
"",0,0,0.314902345339457
"",1,0.889098405838013,2.05709290504456
"",1,2.10170066356659,2.10605847835541
"",1,0.819900606359754,0.83986576965877
"",1,2.1700993180275,2.2093568444252
"",1,0.373371454221862,0.393657071249826
"",1,0.478184759616852,0.567082325617472
"",1,0.391364531672519,0.454235842694407
"",1,1.79313858350118,1.81281077861786
"",1,0.446913597981135,0.497516675790151
"",1,1.39414465427399,1.48100436478853
"",1,0.587189078330994,0.686078011989594
"",1,1.03754073381424,1.14776971936226
"",1,0.873299463437154,0.92412517620967
"",1,1.98924378554026,2.00405144691467
"",1,0.413789074335779,0.530459599835532
"692",2,2.23336744308472,2.26115751266479
"694",2,2.21163964271545,2.23257541656494
"695",2,2.19455456733704,2.19784331321716
"696",2,2.19191670417786,2.20974493026733
"697",2,2.10033512115479,2.10675549507141
"698",2,2.09849739074707,2.10197758674622
"699",2,2.09100699424744,2.09263968467712
