"","","Birth","Death"
"",0,0,0.803831458091736
"",0,0,0.806582927703857
"",0,0,0.809951841831207
"",0,0,0.811525702476501
"",0,0,0.812207460403442
"",0,0,0.814060211181641
"",0,0,0.825141787528992
"",0,0,0.827960729598999
"",0,0,0.843350470066071
"",0,0,0.851147472858429
"",0,0,0.851471662521362
"",0,0,0.852257609367371
"",0,0,0.85314416885376
"",0,0,0.853959619998932
"",0,0,0.855207562446594
"",0,0,0.8570916056633
"",0,0,0.858333826065063
"",0,0,0.85845673084259
"",0,0,0.860006988048553
"",0,0,0.863848924636841
"",0,0,0.864055573940277
"",0,0,0.864098370075226
"",0,0,0.864178240299225
"",0,0,0.865054309368134
"",0,0,0.865264713764191
"",0,0,0.866282880306244
"",0,0,0.867030560970306
"",0,0,0.867247939109802
"",0,0,0.867611646652222
"",0,0,0.873439192771912
"",0,0,0.879486203193665
"",0,0,0.879868149757385
"",0,0,0.886338531970978
"",0,0,0.890344858169556
"",0,0,0.891106605529785
"",0,0,0.892288625240326
"",0,0,0.892762005329132
"",0,0,0.892772674560547
"",0,0,0.893567025661469
"",0,0,0.893964767456055
"",0,0,0.894235968589783
"",0,0,0.894487023353577
"",0,0,0.89554899930954
"",0,0,0.895916819572449
"",0,0,0.744545102119446
"",0,0,0.592745172977448
"",0,0,0.321581661701202
"",0,0,0.244387662038207
"",0,0,0.300932932983745
"",0,0,0.354580245912075
"",0,0,0.41042147949338
"",0,0,0.278460890054703
"",0,0,0.769784271717072
"",0,0,0.485445576906204
"",0,0,0.265770058740269
"",0,0,0.104387763142586
"",0,0,0.698672294616699
"",0,0,0.13160927593708
"",0,0,0.251457608558915
"",0,0,0.255193772912025
"",0,0,0.425516727295789
"",0,0,0.496650213996569
"",0,0,0.52265134028026
"",0,0,0.340421473607421
"",0,0,0.641922758685218
"",0,0,0.390451762080193
"",0,0,0.493498221039772
"",0,0,0.445231348276138
"",0,0,0.239025246351957
"",0,0,0.235436977611648
"",0,0,0.50789334376653
"",0,0,0.417292880435144
"",0,0,0.555259158213933
"",0,0,0.466930568218231
"",0,0,0.368853878229856
"",0,0,0.227882839739323
"",0,0,0.382470435566372
"",0,0,0.475735265761614
"",0,0,0.455346018075943
"",0,0,0.610821843147278
"",0,0,0.542797490954399
"",0,0,0.291173076943347
"",0,0,0.624417390142168
"",0,0,0.536785066127777
"",0,0,0.160564204677939
"",0,0,0.195455188100988
"",0,0,0.401235016492697
"",0,0,0.269653387691664
"",0,0,0.436699906984965
"",0,0,0.222131256262461
"",0,0,0.261108522231762
"",0,0,0.213673947378993
"",0,0,0.57745281287602
"",0,0,0.231565281748772
"",1,0.630955636501312,0.852106213569641
"",1,0.360365395744642,0.367634803056717
"",1,0.647273391485214,0.686132095754147
"",1,0.736442658636305,0.749454398949941
"",1,0.928176356686486,1.10680386755202
"",1,0.868206512928009,0.921764934062958
"",1,0.195432856678963,0.289775788784027
"",1,0.583746708929539,0.619534835219383
"",1,0.702270869697843,0.719178949083601
"",1,0.814250337666479,0.843818469294186
"",1,0.457161633173625,0.463201246658961
"",1,0.521424157278878,0.594461134501866
"",1,1.0003503759702,1.05231320858002
"",1,0.759417898952961,0.795387472957373
"",1,0.92331423478968,1.02594881197985
"",1,1.03342621976679,1.08261119235646
"",1,0.529818075043815,0.546538233757019
"",1,1.09313213825226,1.13738036155701
"723",2,1.16411340236664,1.18067944049835
"724",2,1.15782165527344,1.15906250476837
"725",2,1.13983809947968,1.15514671802521
"726",2,1.13510882854462,1.14495897293091
"727",2,1.12361693382263,1.15906250476837
"728",2,1.1013251543045,1.11007702350616
"729",2,1.09682953357697,1.12408137321472
"731",2,0.975813508033752,0.992579996585846
"732",2,0.925221025943756,0.929788708686829
"733",2,0.9153693318367,0.919985353946686
"734",2,0.913819432258606,0.922685742378235
"735",2,0.912399053573608,0.928304374217987
"736",2,0.910808980464935,0.932012856006622
"737",2,0.907457411289215,0.917239904403687
"738",2,0.906813085079193,0.909297525882721
"739",2,0.906078338623047,0.916769325733185
"740",2,0.899237990379333,0.907293796539307
"741",2,0.87732607126236,0.887969017028809
"742",2,0.877265095710754,0.900836825370789
"743",2,0.876754224300385,0.900945603847504
"744",2,0.873927354812622,0.884718596935272
"745",2,0.871959269046783,0.897066354751587
"746",2,0.866412162780762,0.896878480911255
"747",2,0.866252839565277,0.894311487674713
"748",2,0.865949749946594,0.894072711467743
"749",2,0.8610720038414,0.862121224403381
"750",2,0.858997642993927,0.863200426101685
"751",2,0.854014039039612,0.861890375614166
"752",2,0.851969480514526,0.861954748630524
"753",2,0.851969480514526,0.861932158470154
"754",2,0.851784586906433,0.86725777387619
"755",2,0.851718842983246,0.861968696117401
"756",2,0.851418256759644,0.858952283859253
"757",2,0.851382970809937,0.870460212230682
"758",2,0.849367439746857,0.864714384078979
"759",2,0.842239260673523,0.843664050102234
"760",2,0.839327096939087,0.841834902763367
"761",2,0.835319101810455,0.857884585857391
"762",2,0.831635117530823,0.850702047348022
"763",2,0.582667171955109,0.597619414329529
"764",2,0.564684867858887,0.585058987140656
"765",2,0.558387875556946,0.563767671585083
"766",2,0.299593061208725,0.301195949316025
"767",2,0.29465064406395,0.297099322080612
"768",2,0.291478991508484,0.296784430742264
