"","","Birth","Death"
"1",0,0,1.10384333133698
"2",0,0,1.11539316177368
"3",0,0,1.12227308750153
"4",0,0,1.12295591831207
"5",0,0,1.12532222270966
"6",0,0,1.15857625007629
"7",0,0,1.16094267368317
"8",0,0,1.1680543422699
"9",0,0,1.16817247867584
"10",0,0,1.1682380437851
"11",0,0,1.16835224628448
"12",0,0,1.16974437236786
"13",0,0,0.230917818016476
"14",0,0,0.590218080414666
"15",0,0,0.596662938594818
"16",0,0,0.97027063369751
"17",0,0,0.687898218631744
"18",0,0,0.40992831332343
"19",0,0,0.579338037967682
"20",0,0,0.387853975806917
"21",0,0,0.322864853673511
"22",0,0,1.05745804309845
"23",0,0,1.0632096529007
"24",0,0,1.03065405951606
"25",0,0,0.438845973461866
"26",0,0,0.270643855844225
"27",0,0,0.506858988241716
"28",0,0,0.210627561578384
"29",0,0,0.616377495229244
"30",0,0,0.795672585566839
"31",0,0,0.263306060433388
"32",0,0,0.92485256989797
"33",0,0,0.588390696048737
"34",0,0,0.516398867964745
"35",0,0,0.37856949865818
"36",0,0,0.487287064393361
"37",0,0,0.49455201625824
"38",0,0,0.429331789414088
"39",0,0,0.419605958461761
"40",0,0,0.399987906217575
"41",0,0,0.287092452247938
"42",0,0,0.526684105396271
"43",0,0,0.772025659680367
"44",0,0,0.302507730466979
"45",0,0,0.70980633298556
"46",0,0,0.631693431964287
"47",0,0,0.479494823859288
"48",0,0,0.469489702582359
"49",0,0,0.584350832871028
"50",0,0,0.372337679068247
"51",0,0,0.571702539920807
"52",0,0,0.674998581409454
"53",0,0,0.601677983999252
"54",0,0,1.08574978113174
"55",0,0,0.451620643337568
"56",0,0,0.460464400904519
"57",0,0,0.593294143676758
"58",0,0,0.892119739736829
"59",0,0,0.556769082943598
"60",0,0,0.547113195061684
"61",0,0,0.498918433984121
"62",0,0,0.349824875593185
"63",0,0,0.748849382003148
"64",0,0,1.00943251631477
"65",0,0,0.393865157450948
"66",0,0,0.277456922964616
"67",1,0.846491575241089,1.25668299198151
"68",1,0.776889979839325,1.22253668308258
"69",1,1.10483286380768,1.11346611976624
"70",1,0.621749311685562,0.77658012509346
"71",1,1.13974308172862,1.22997040748596
"72",1,1.31677150726318,1.43949295282364
"73",1,1.33825759887695,1.35245549678802
"74",1,1.12607214450836,1.304132771492
"75",1,0.607728078961372,0.681572124361992
"76",1,1.29523307747311,1.40354923407237
"77",1,0.606950776143508,0.615723566575484
"78",1,1.1860316991806,1.33682826161385
"79",1,1.080954141087,1.1562722325325
"80",1,1.29343345585991,1.30965854139889
"81",1,1.02626606592765,1.10945207339067
"82",1,1.17347325881322,1.19391449292501
"83",1,0.496189212799072,0.505827033519745
"84",1,1.21028363704681,1.22276180440729
"85",1,1.04606832663218,1.3015815893809
"86",1,0.923016241618565,0.955153567450387
"87",1,0.693904629775456,0.708597276891981
"88",1,1.41748556068965,1.47218978404999
"89",1,1.02898853644729,1.04874081909657
"90",1,0.816495254635811,0.846431940793991
"91",2,1.33828961849213,1.47726237773895
"92",2,1.33399021625519,1.45758843421936
"93",2,1.25445799032847,1.27582303682963
"94",2,1.33358767827352,1.3494343996048
"95",2,1.32615389426549,1.42395752668381
"96",2,1.51015818119049,1.56353475153446
"97",2,1.38109841129997,1.39343238960613
"98",2,1.46487628618876,1.47844115893046
"99",2,1.41364935040474,1.4340715110302
"100",2,1.1336088180542,1.15050685405731
