"","","Birth","Death"
"1",0,0,1.31285381317139
"2",0,0,1.34384751319885
"3",0,0,1.34402346611023
"4",0,0,1.34707689285278
"5",0,0,1.35216271877289
"6",0,0,1.36076784133911
"7",0,0,0.590598626931508
"8",0,0,0.639364083607992
"9",0,0,1.0802933736281
"10",0,0,0.764195203781128
"11",0,0,0.557067354520162
"12",0,0,1.02284712791443
"13",0,0,0.635162137448788
"14",0,0,0.788218837517958
"15",0,0,0.752435177564621
"16",0,0,0.870267264544964
"17",0,0,0.650593772530556
"18",0,0,0.613936042785645
"19",0,0,1.12558349696073
"20",0,0,0.881466037034988
"21",0,0,0.626568369567394
"22",0,0,0.851031893491745
"23",0,0,1.25517219305038
"24",0,0,0.602597739961412
"25",0,0,0.800095240275065
"26",0,0,1.09810114990581
"27",0,0,0.636306717991829
"28",0,0,0.819306492805481
"29",0,0,0.636593798796336
"30",0,0,1.07240342348814
"31",0,0,1.06077320575714
"32",0,0,1.14274896108187
"33",0,0,0.993922355382339
"34",0,0,1.18105261976069
"35",0,0,0.597799229621887
"36",0,0,1.19712819371905
"37",0,0,0.895773321390152
"38",0,0,0.57852079719305
"39",0,0,0.767969416247474
"40",0,0,0.808830611083818
"41",0,0,0.934293588002523
"42",0,0,0.860168840203966
"43",0,0,0.477100082806178
"44",0,0,0.834033499161402
"45",0,0,0.776151239871979
"46",0,0,0.745054313114711
"47",0,0,0.679209192593892
"48",0,0,0.914022624492645
"49",0,0,1.03457651819502
"50",0,0,0.542535265286764
"51",0,0,1.21684913635254
"52",0,0,0.514125255021182
"53",0,0,1.05215540197161
"54",0,0,0.733525683482488
"55",0,0,0.670967688163122
"56",0,0,0.965368442237377
"57",0,0,0.952994572264808
"58",0,0,0.632815927267075
"59",0,0,0.705329006368464
"60",0,0,1.0077340900898
"61",1,1.22841155529022,1.78735530376434
"62",1,1.38982960310849,1.53979485685175
"63",1,1.51478159427643,1.59797397255898
"64",1,1.12260488101414,1.33152975354876
"65",1,1.4078509648641,1.44751144250234
"66",1,1.04171435191081,1.07421773672104
"67",1,1.27821107705434,1.42799385388692
"68",1,1.47495955228806,1.5906266272068
"69",1,1.23736840486526,1.39945489168167
"70",1,1.09095556002397,1.1039719581604
"71",1,0.903365003211158,0.990878475563867
"72",1,2.44764184951782,2.99400591850281
"73",1,1.28081493377686,1.34575755596161
"74",1,1.36774386059154,1.38449295000596
"75",1,2.01211241313389,2.0681951386588
"76",1,1.05525588989258,1.44750618934631
"77",1,1.01499192582236,1.23416295316484
"78",1,1.18926647305489,1.28289642930031
"79",1,0.747419785570215,0.892758126612063
"80",1,2.12964272499084,2.13728928565979
"81",1,1.54464087486267,1.55870041847229
"82",1,1.11056852340698,1.21805287732018
"83",1,1.13608127481797,1.1448816131143
"84",1,0.74054457460131,0.746434569358826
"85",1,1.66951711475849,1.68371184170246
"86",1,1.14443550010522,1.19086171686649
"87",1,1.75222460428874,1.7616989215215
"88",1,1.22575914859772,1.28387248516083
"89",1,0.83853105455637,1.02491080760956
"90",1,1.91396868228912,1.92199301719666
"91",1,0.765876621007919,0.790213525295258
"92",1,0.859929429160224,0.96954091389974
"93",1,0.896420508623123,1.10502833127975
"94",1,1.1206119855245,1.12771481937832
"95",1,1.25848865509033,1.30945410047259
"96",1,1.46902730729845,1.48943857351939
"97",1,0.987370580434799,1.06812752087911
"98",1,0.79495695233345,0.938013872929982
"99",1,1.30558519704001,1.31458716733115
"100",1,0.629026601711909,0.64767994483312
"101",1,0.961437781651815,1.15894192457199
"102",1,0.869315657350752,0.896513104438782
"103",1,1.32763406208583,1.44023765836443
"104",1,0.952161820311295,1.0707306736394
"105",1,1.22151926159859,1.32587343454361
"106",1,2.54204452037811,2.59833787168775
"107",1,1.21596167484919,1.23391264677048
"108",1,1.15268385887146,1.17126134872437
"109",1,2.43631642005023,2.46112470065846
"110",1,1.59645981138403,1.61805305697701
"111",1,1.32424907684326,1.34580540657043
"112",1,1.02951443195343,1.14432382583618
"113",1,1.19157048066457,1.21135038137436
"114",1,1.25623326642173,1.26835606779371
"115",1,1.26192895571391,1.28092219432195
"116",1,0.95360412200292,0.960712571938833
"117",1,0.999279312292735,1.01080082257589
"118",2,1.24605941772461,1.36233186721802
"119",2,1.13099825382233,1.24141013622284
"120",2,1.65731523036957,1.69448952674866
"121",2,1.11543721274326,1.1249292147787
"122",2,2.78239667415619,2.81779861450195
"123",2,1.2834255865642,1.30055005209787
"124",2,1.37908961772919,1.39750106334686
"125",2,1.49822021855248,1.51074163118998
"126",2,1.29015934467316,1.36428802013397
"127",2,1.40712203979492,1.42428421974182
"128",2,1.13765447480338,1.14733700071062
"129",2,1.46960322062174,1.50673202673594
"130",2,1.54016443093618,1.5498274465402
"131",2,1.16527798500928,1.17312132770365
"132",2,1.45674024025599,1.46894810597102
"133",2,1.47483548521996,1.54276186227798
"134",2,1.32014803091685,1.32735099395116
"135",2,1.20908883901743,1.22565811413985
"136",2,1.59222033619881,1.6050318479538
"137",2,1.33171774659838,1.36908899034773
"138",2,1.41253209114075,1.46626961231232
