"","","Birth","Death"
"1",0,0,0.656358122825623
"2",0,0,0.659887850284576
"3",0,0,0.669732809066772
"4",0,0,0.677231848239899
"5",0,0,0.679929435253143
"6",0,0,0.680131614208221
"7",0,0,0.680362403392792
"8",0,0,0.681717693805695
"9",0,0,0.681728661060333
"10",0,0,0.681774139404297
"11",0,0,0.68181449174881
"12",0,0,0.681955277919769
"13",0,0,0.682052791118622
"14",0,0,0.682205259799957
"15",0,0,0.256856518132346
"16",0,0,0.233027065172791
"17",0,0,0.355923414230347
"18",0,0,0.239150871123586
"19",0,0,0.345138382911682
"20",0,0,0.3492047727108
"21",0,0,0.218876802259021
"22",0,0,0.235078622400761
"23",0,0,0.247882242386158
"24",0,0,0.58092292547226
"25",0,0,0.269075109408452
"26",0,0,0.237047331035137
"27",0,0,0.378540531947063
"28",0,0,0.244254983569446
"29",0,0,0.496487242834909
"30",0,0,0.629065841436386
"31",0,0,0.354547480742137
"32",0,0,0.513158294287595
"33",0,0,0.360940321133687
"34",0,0,0.353637746402196
"35",0,0,0.161624260924079
"36",0,0,0.318639069795609
"37",0,0,0.224474073946476
"38",0,0,0.132250227861934
"39",0,0,0.251298457384109
"40",0,0,0.417997668186824
"41",0,0,0.556949930531638
"42",0,0,0.179070092737675
"43",0,0,0.30682060495019
"44",0,0,0.263141317801042
"45",0,0,0.279912555217743
"46",0,0,0.470555829651216
"47",0,0,0.207090016454458
"48",0,0,0.199579112231731
"49",0,0,0.372092202305794
"50",0,0,0.182910770177841
"51",0,0,0.274791499743095
"52",0,0,0.327006449302038
"53",0,0,0.174072228372097
"54",0,0,0.0999857038259506
"55",0,0,0.166853871196508
"56",0,0,0.228741544485092
"57",0,0,0.294701361656189
"58",0,0,0.448882454633713
"59",0,0,0.390406858921051
"60",0,0,0.212854538112879
"61",0,0,0.337233789265156
"62",0,0,0.406231572230657
"63",0,0,0.285742787851228
"64",0,0,0.366110995411873
"65",0,0,0.2413011752069
"66",0,0,0.187826816524778
"67",0,0,0.1922402754426
"68",0,0,0.425123697146773
"69",1,0.478111922740936,0.72158020734787
"70",1,0.667779302597046,0.726183903217316
"71",1,0.696070466722761,0.703674827303205
"72",1,0.617050025198195,0.624071452352736
"73",1,0.512466683983803,0.51841073234876
"74",1,0.634454524517059,0.70671489238739
"75",1,1.01128625869751,1.01858454942703
"76",1,0.200524223347505,0.212029352784157
"77",1,0.481474667787552,0.518360817432404
"78",1,0.514224164187908,0.571338497102261
"79",1,0.758966480692228,0.785702397425969
"80",1,0.282972412804763,0.300217675666014
"81",1,0.666252513726552,0.672423342863719
"82",1,0.461070963314601,0.479259980576379
"83",1,0.707153419653575,0.797003832128313
"84",1,0.439031099279722,0.443357358376185
"85",1,0.807807366053263,0.869134545326233
"86",1,0.482433115442594,0.56511178612709
"87",1,0.481737818036761,0.581415440355028
"88",1,0.545413474241892,0.639724632104238
"89",1,0.717008821666241,0.737420506775379
"90",1,0.353234216570854,0.37712399661541
"91",1,0.480734194815159,0.49651345461607
"92",1,0.642557263374329,0.646203988128238
"93",1,0.954322254657745,1.03993433713913
"94",1,0.650611680746078,0.662572252750397
"95",1,0.543210685253143,0.590843558311462
"96",1,0.251949076354504,0.262642377614975
"97",1,0.87823560833931,0.95942360162735
"98",1,0.483709772427877,0.544276138146718
"99",1,0.594467267394066,0.607271879911423
"100",1,0.544024274899409,0.559907326331505
"101",1,0.524240888300396,0.542036428338005
"102",1,0.680972129106522,0.757796965539455
"103",2,0.668372631072998,0.710550487041473
"104",2,0.659257888793945,0.700337052345276
"105",2,0.630984514951706,0.636028965314229
"106",2,1.0209706624349,1.04186677932739
"107",2,0.754215988245877,0.765122419053858
"108",2,0.727469302713871,0.731156386435032
"109",2,0.739069187641144,0.743956569830577
"110",2,0.707678890228271,0.717932331562042
"111",2,0.673798932478978,0.677137260253613
"112",2,0.647284838286313,0.654162707653913
"113",2,0.606694780290127,0.613708682358265
"114",2,0.661594483587477,0.663946939839257
"115",2,0.812285317314996,0.82067957189348
"116",2,0.830785820117364,0.839083942083212
"117",2,0.585296918948491,0.595414559046427
"118",2,0.792136359214783,0.79775162935257
"119",2,0.665102303028107,0.695567905902863
"120",2,0.774820498057774,0.779336512088776
