"","skew_life_dim0","skew_life_dim1","skew_life_dim2"
"1",0.983001757844489,3.41385176689367,0.48089916450936
"2",1.59607647826859,6.81743716438983,1.15604344310933
"3",0.517623883973923,10.34930522969,-0.417662521894853
"4",0.125483748190868,1.00135626910961,2.26645656068456
"5",1.48842436978919,2.00823290345196,1.95758515100494
"6",0.916995406666689,11.7678196094673,5.68997243656068
"7",1.15753528009919,3.84643069188956,1.82883928862268
"8",0.747790670510404,8.87668241722034,0.670924294203159
"9",-0.415004327657599,1.65940665562065,1.93714307205509
"10",0.192877160025139,1.25904465815634,2.23505472749124
"11",2.34429679010554,7.09543010792305,2.59718303488418
"12",-0.0235236673728685,8.20975618025755,2.3111268170514
"13",-0.359248168799056,8.98970689787225,1.68571789115427
"14",0.745999168493018,4.35122568894165,1.7992937838743
"15",0.59489032401871,7.79313452037811,2.08272652238495
"16",1.58533622775184,3.03339391037858,0.758481091551671
"17",2.05860772435932,1.18114462508814,3.10454626880251
"18",1.69140975729712,7.15068315517612,1.1732322898929
"19",0.37248826217875,7.48906971690257,0.616787630175957
"20",0.391052057196521,4.26571792709051,0
"21",1.22264762042749,3.29129103959572,2.2181739264458
"22",0.0615005545562305,4.50295438273302,1.50488818339064
"23",0.792058731163047,8.99364375156484,0.768180167707438
"24",-0.244609102224534,8.05514255708339,1.0090252975281
"25",0.143941580443165,3.27044974099699,3.07255648173739
"26",1.0128493918808,9.35824207506908,0.500859072474704
"27",1.12880924202039,5.65893105355049,2.22619579546807
"28",0.704809004980692,4.90420800686051,1.32480895756807
"29",0.753498008765425,2.72760671168426,6.63339345648934
"30",0.44161443445689,3.05943182111915,1.3425838232115
"31",1.32277600041638,2.9626581858158,1.65402773079797
"32",1.41826984136319,7.06073335968846,-1.18222507437674
"33",1.29851458405356,10.5866126178735,500
"34",1.73693813960868,10.700645216351,3.57161390719255
"35",0.0321425153822782,6.57139404718712,3.14280946693738
"36",-0.712555885987262,3.46155321916334,2.93863017093673
"37",1.11433132483618,5.3557157174268,0
"38",0.687687834653093,7.80046590788018,2.05371190698748
"39",-0.565611434418233,1.74894276657434,0.934570626848736
"40",2.04331362051237,4.24968556557192,0.291806890579682
"41",1.82402680544994,6.6899555791312,4.59205664988112
"42",0.468860568816904,7.58723688116922,1.86071753487811
"43",0.952635286435402,1.57839101304752,1.54898997080424
"44",0.853903687106243,9.64899436238298,0.69587051826774
"45",2.64710660316481,7.14559057773067,0.838074552182126
"46",0.185986758141147,0.505357494442184,1.9717374202253
"47",0.669092789170381,5.99652881265001,2.96418383455372
"48",0.540311220175711,2.0057005820977,1.46991669381582
"49",1.33265045812769,8.09839978469513,1.14172629674763
"50",0.893541752603247,6.138620764135,0.809327260143647
"51",1.34922321536695,5.20230632443956,1.68395628448835
"52",0.239390802456253,6.07428195658245,0.455011328426347
"53",-0.320090433520437,6.00749309812643,3.71810029146207
"54",0.26519823774852,0.825719221403143,1.32137040227163
"55",0.249895678819129,2.19383111089336,1.48123391168826
"56",0.747539760170018,7.5287988831441,1.95781715500309
"57",-0.212867294297077,2.12920912655632,1.71785151979115
"58",1.30182453483016,9.65006917452498,1.10960746934165
"59",-0.175487467619415,1.55783463709169,1.21773617689894
"60",0.0272983329555246,2.33427854062982,1.78161190097694
"61",0.474889667441241,5.72581776407858,2.3544209739842
"62",1.10601472958875,2.7433119106661,0.37207030054333
"63",1.41793073313979,7.01496502576125,0.422430204451025
"64",1.4884609652684,2.95338713641634,3.03213438815302
"65",1.04544325949582,5.35658605826707,0.605029222468676
"66",1.07814088663811,7.88742772641214,2.67669523194652
"67",-0.106002897320193,2.71720860211539,1.26472893334497
"68",1.19293335810549,7.4236581945046,1.27997277329755
"69",0.680601328091152,10.7276245770773,-0.552801011886886
"70",0.513977524871063,5.01674398337762,1.15837498971711
"71",-0.775762849008457,3.74422767625155,0.667188179897917
"72",1.63066113669863,3.0273031555688,0.950706906753154
"73",-0.118175084162225,8.39857599594353,0.619764783444797
"74",2.79929211254874,4.00210894659047,1.33626696023997
"75",1.27731590286559,1.28804421675965,0.441889612081692
"76",1.40002551701875,3.02331579074378,2.57432975317409
"77",1.30220779895021,3.3876581416015,2.97108648606152
"78",0.60007195608246,11.8968706006049,2.63014717860727
"79",1.27008214199432,10.3168815401458,1.92951860315898
"80",1.32262639397426,9.3013266478587,0.805456639648489
"81",0.232130113767847,9.19239280310224,1.72559472638552
"82",1.41107013371172,1.14142341248081,2.26301210209704
"83",1.44432865682349,7.26385551768501,0.0372074458448303
"84",-0.275061102227287,1.04136788110088,3.02237352456118
"85",0.546891925123903,9.61180254920214,1.32476449353461
"86",1.01945912229009,11.8148139477828,0.766715201990632
"87",-0.387601864755834,1.09745320753572,1.25446669258609
"88",0.996270059248023,6.78254574651491,4.61364714596298
"89",-0.196498966819887,1.03334176340859,1.64924221154056
