"","skew_life_dim0","skew_life_dim1","skew_life_dim2"
"1",0.288614610537681,4.50448814391105,1.92293420138354
"2",1.16890573237007,1.89353039358372,1.09204887068065
"3",1.41609860379611,6.21264527649588,2.19216504247409
"4",0.54432157702059,4.368102441268,0.920895202786624
"5",0.344826362994606,1.22642025240249,1.46351989153445
"6",0.188463068919261,1.14331890413114,0.992051634758164
"7",1.87373468752585,9.34661071127295,0.709777596854887
"8",0.932276736354639,1.49230410272006,1.45896211414162
"9",0.180471219988398,2.11923290527187,2.01899396937102
"10",-0.330039278506647,1.86075106180042,1.51076156908319
"11",-0.289971953176112,10.7580209943511,1.92824644573537
"12",1.4258554020607,6.55580707630336,-0.278193904040441
"13",1.77668174327607,1.87277694646328,1.15461384143757
"14",0.00835514771826539,1.78658721774873,2.23975857099213
"15",0.69044407129043,3.53988043255661,3.37312098370925
"16",1.4708604004637,2.74480239723215,3.25082651104562
"17",-0.0112728144080912,2.71354686019619,2.06591629070384
"18",0.780242614039021,4.7872664942909,2.15920745083886
"19",1.6924043789728,0.953105361318597,1.04664999631175
"20",0.283514252316901,0.776776744264762,2.50580314011448
"21",2.55112974779942,6.48205693329994,0.651777691006409
"22",2.56873977035894,6.56952346374991,1.42887883676571
"23",0.688620177132973,1.81241422831039,1.82762534022599
"24",-0.397729057967178,3.99295473389602,2.14664058499631
"25",-0.684967202279719,2.18838441776352,1.91201424184546
"26",0.652277195408113,7.95301680539484,0.619977658156033
"27",-0.0565580637414236,3.60553459980262,1.9008662860737
"28",-0.408681876126031,1.42139699974412,1.08039343269592
"29",0.597552023367437,3.45537278325643,1.05533827125216
"30",-0.24162426753082,15.8484206927679,2.42381842250621
"31",0.340036605115884,12.7970911989259,2.40546937724435
"32",-0.828291351467674,6.86124600082616,0.286896497643736
"33",0.552917892530763,15.8280520608205,2.07132425162409
"34",1.23457276813521,10.7412407726425,4.3675402866615
"35",-0.0270758487866709,1.25917651349512,2.32653114449495
"36",1.87658521129234,12.1640652591836,3.83641862249154
"37",2.48849690433257,21.2939587381575,1.67519327305912
"38",1.03587530872072,1.26920828287361,0.761973635619117
"39",-1.47709668726127,5.19974164109374,2.16799137484575
"40",1.00661652735119,2.89380524085023,1.62607771992263
"41",1.79816577134828,17.606769498689,2.7839108768561
"42",0.754118735740674,2.41840052807367,5.4983967775259
"43",0.83562364071215,3.24845206013309,2.26611511756694
"44",0.725131626666764,5.26319732044122,0.632211703194427
"45",-1.3512072341777,0.919078904808271,1.94287625087336
"46",0.769731643579774,8.90880867586677,2.60953704334954
"47",1.89009198416793,9.11569819119934,1.50217136600467
"48",-0.0517853246927632,2.86799289025539,1.19499838183482
"49",-0.00361237167415694,1.62016327505336,1.35896245631626
"50",0.635194958432029,8.08994875193919,2.87939162207294
"51",0.278534232725253,2.33539920308936,2.41096044294865
"52",0.790588944270065,2.71275149704381,3.33871488126487
"53",-0.549454277542138,1.16085968873872,2.92239176130541
"54",1.33025671557795,13.2820008889559,4.04973938047709
"55",1.66636371896051,14.7803134247262,2.02747353604289
"56",0.953583760189041,8.05716315832669,4.08208493163795
"57",0.426060529924334,13.4921104802006,1.14037536451188
"58",2.05174892824206,14.1607138960578,2.25213027205067
"59",0.966537985791651,4.7602525487285,1.57955678907039
"60",0.628279719812823,0.976842961630518,2.42468678890586
"61",2.1316823480362,1.78702895600837,0.127318574421377
"62",0.358399247595041,6.55624349774471,0.746745464648963
"63",-0.101445398840135,1.75751547662537,2.27511908271112
"64",0.627914036680674,6.89938427646246,1.79714968912828
"65",1.43960767935284,3.1683175788968,3.00863502667733
"66",0.91964744679006,2.65376852895566,3.11787980170062
"67",-0.0062709466182633,9.70692983333061,1.94664688967299
