"","skew_life_dim0","skew_life_dim1","skew_life_dim2"
"1",1.69774407775682,3.64704660573666,1.71673880500714
"2",0.712934638031404,4.02434437108454,2.74910878539432
"3",2.61058900414793,9.61432936872934,-0.606335251054491
"4",0.775537657044512,9.4579286878842,0.995028225249065
"5",0.346478065479861,1.58841346570135,1.81352936076794
"6",0.87413148263329,9.49238192790048,0.322210901482997
"7",1.37995901583251,3.43182516682983,3.36523563244408
"8",-0.728974756837407,1.40749176279071,1.20490533009636
"9",0.514184229528876,7.51435704513537,1.57903903084445
"10",-0.652143632973393,0.715757021589584,2.12689270383758
"11",1.24667832454418,2.8896886537817,1.06652561457598
"12",3.66514211624701,2.92219062178575,3.94031013283629
"13",0.305310167357972,3.66616080060371,2.09049790978789
"14",-0.392045009864537,4.45546146672197,2.38998570259326
"15",1.24944045926052,5.70237147662,3.5108620610881
"16",-0.416430024151609,1.18047862565185,1.15111803901537
"17",0.524061757630291,1.74736899823379,1.42210468139745
"18",0.511179835714881,4.22862334533422,3.08587720317018
"19",0.702134081426526,1.08647384013907,0.698461261581339
"20",-0.52042354065837,1.8931308320437,1.5086741931946
"21",0.257073188940803,3.4924261757887,2.44455008621727
"22",-0.522963959486952,1.03398778821735,1.71059965745544
"23",0.46045605071689,7.49434574311637,3.1577008953896
"24",0.767269565586331,2.75073976066112,1.24707833345999
"25",-0.0362793105073717,2.97083540542934,2.01064120149865
"26",0.28067141578992,1.84220235075886,2.7169920993549
"27",0.0632981623511294,8.70300848851291,1.96377341846702
"28",0.846617262580495,1.52786334253864,1.63765920929196
"29",-0.204214367210918,12.6251308411496,1.56854522527781
"30",0.32552818065998,1.25777259521794,1.64440163102959
"31",0.522549202497003,8.68435287829324,1.77712685107082
"32",0.922586409931223,7.78994096060779,1.18978300785107
"33",0.868889298168355,10.9007942462858,1.612110917131
"34",-0.0195313383012151,3.05341328402849,1.51724636251756
"35",1.10454942117784,4.19368497594808,2.14643871689278
"36",0.368678380357792,13.7381669704718,2.17539117561944
"37",0.510028655886053,0.94658808456652,1.93495735589098
"38",0.750278638041422,2.59992692418251,1.00292306039212
"39",-0.217442756234138,1.15829413650341,1.61861418005476
"40",0.325904367268037,5.66457770340994,0
"41",0.626343723496544,1.33212828190148,3.70180654447886
"42",1.63492904901708,6.12015281933774,0.570467477790461
"43",-0.736854164675937,1.39673150354743,1.39151224121281
"44",1.30426943537451,2.68066309111309,2.30787644022498
"45",0.472053591733945,4.09339950007912,2.15478345581611
"46",1.26477957845471,0.664410662053565,0.153834337605764
"47",0.211415248060192,11.9768186268188,1.66095288062101
"48",2.05601279602382,3.57784292438984,4.19071139123774
"49",1.84450241683655,17.3495756572791,1.95855162435392
"50",1.93098652741633,3.32110991368393,0.616634250902373
"51",2.45837772181746,2.64747347979616,0.302660741944943
"52",0.829739485960021,2.94576961762667,1.35744759606724
"53",0.725452600609204,11.9985222891511,0.706779082045153
"54",1.22117718399183,3.69206100252248,2.11898010878081
"55",0.529986785417278,1.24396205556182,2.41450190189426
"56",0.459539550880086,5.59633476030938,2.20277769418119
"57",-0.60880738109902,1.78666485138378,2.14010667629309
"58",-0.368570503188115,1.14719296789539,3.2182638063597
"59",0.953176962792682,2.0358726596098,2.10679938330874
"60",-0.0966367943072181,1.53628943541207,3.58430539501841
"61",0.182005189353856,7.10979686927551,2.47277410972326
"62",0.910849327955797,7.38216275296387,2.05004458465833
"63",0.34162142375481,1.54719687862306,0.463736222049226
"64",-0.443869136323842,9.07153517279377,3.20409320941133
"65",0.732587760381372,6.81853169771917,0.956307365182973
"66",2.153839871259,8.62275687000157,1.57547234309878
"67",-0.485864120084038,1.65120346777008,2.66593904753644
"68",0.816578665760386,3.4306853466586,2.39674226681728
