"","V1","V2"
"1",0.0615412832379029,0.0729976058796907
"2",0.0624740786039169,0.0728750893876759
"3",0.0574555415081417,0.0747098553007128
"4",0.0562141085995564,0.0751847050646033
"5",0.0924829445605118,0.066193101500591
"6",0.0556604085428321,0.0756805310383606
"7",0.0554885556797185,0.0757100099748528
"8",0.073313149646571,0.0698346806368582
"9",0.0628552925739037,0.0728458417719772
"10",0.0691992911740456,0.0710344523515043
"11",0.0550679911921423,0.0760715560343004
"12",0.0873998792503996,0.0670606920381849
"13",0.0923316370703142,0.066114069289558
"14",0.0832152319758642,0.0677155960745395
"15",0.055106313576301,0.0760348566030793
"16",0.0563431115448476,0.0753557498712087
"17",0.0550905689721307,0.0760363008566996
"18",0.0552988063461253,0.07577378935701
"19",0.0655749221332515,0.0719190041419814
"20",0.0551478122423092,0.0759932494253763
"21",0.0701422881947278,0.0706410903041113
"22",0.077517374282207,0.0690484138127939
"23",0.0945148996283162,0.0658322870747126
"24",0.0567718939911699,0.0750752058228999
"25",0.0787522129285807,0.0687968531611274
"26",0.133836505115036,0.0604584906726913
"27",0.065132266848283,0.0719052474304037
"28",0.0700987513552222,0.0707527738615829
"29",0.0598355543734279,0.0738740478724332
"30",0.0739400748667136,0.0695878955520851
"31",0.0552159209176898,0.0759141733143062
"32",0.0874770400779561,0.0668841384654329
"33",0.0554196881006162,0.0758531996275834
"34",0.0930920998363734,0.0662706047613681
"35",0.0683845521898128,0.0711211110880644
"36",0.0613100206295965,0.0733209101235242
"37",0.0581485606858802,0.0745221550199784
"38",0.0978307756119293,0.064741008794722
"39",0.070726332626358,0.0704836687937903
"40",0.0597743929534966,0.0736482162410726
"41",0.0675120013001959,0.0713961610947397
"42",0.06060992392401,0.0735774230864061
"43",0.104430047919349,0.0641768769303117
"44",0.067897458416361,0.0710702678535937
"45",0.0557982074568674,0.0756066291523103
"46",0.0582433030639613,0.0744273046511674
"47",0.0551659841562312,0.0758927130441547
"48",0.0572199433361308,0.0748811236315846
"49",0.0570323764242129,0.0750187579606098
"50",0.0669288549091394,0.0715471675891073
"51",0.0681286725432394,0.0712011505610375
"52",0.0697553534371671,0.0706194924583526
"53",0.13809079176153,0.0600909446036617
"54",0.0726675067920365,0.0699899596222281
"55",0.0598787265608848,0.0738036121273797
"56",0.0566893819390865,0.0750637314201015
"57",0.0561462870340303,0.0753355899494658
"58",0.0610835811798949,0.0732288443060815
"59",0.0581758322563789,0.0744902991536166
"60",0.0805908395345844,0.0683042844980948
"61",0.0553362465898197,0.0758455528081026
"62",0.0595636722009483,0.0738093050528795
"63",0.133204022039085,0.0609371569535569
"64",0.0707881494581784,0.0704753214535207
"65",0.0560072040527758,0.0754574461318871
"66",0.0781844001907011,0.0687856902648009
"67",0.0683254828635201,0.0710530520919935
"68",0.0629032428256721,0.072770209620233
"69",0.0597098316661896,0.073877257299004
