,Means_dim1_birth,Means_dim1_death,sd_dim1_birth,sd_dim1_death
1,1.309916994,1.388957716,0.266779559,0.267193156
2,0.714953282,0.747438858,0.172323241,0.176587245
3,0.699906196,0.732922395,0.315018467,0.332867143
4,0.796660377,0.840793668,0.796660377,0.440060102
5,1.430683728,1.509055699,1.430683728,0.292308357
6,0.477725278,0.516345556,0.159243146,0.160121571
7,0.669205588,0.691897127,0.436126028,0.443430624
8,0.904353967,0.978346908,0.904353967,0.242718464
9,1.202949213,1.268872048,1.202949213,0.402967727
10,0.561889048,0.601493968,0.158349074,0.158438608
11,0.795387401,0.870461271,0.349760483,0.350428757
12,0.391168828,0.415763294,0.227619486,0.236894791
13,1.455836031,1.592482707,1.455836031,0.403878525
14,1.259249548,1.322901363,0.301296565,0.294220856
15,1.442370945,1.517418001,1.442370945,0.261651115
16,1.397486155,1.482042056,0.4256232,0.440052512
17,0.634150402,0.69137924,0.634150402,0.13713442
18,0.348245294,0.384697012,0.127019981,0.123797299
19,0.579889104,0.618257079,0.192332436,0.204094474
20,0.783148797,0.857569594,0.783148797,0.200893463
21,0.545134439,0.573228584,0.307143188,0.319889529
22,1.625805042,1.671520053,1.625805042,1.1457205
23,0.956148936,1.027658226,0.956148936,0.197735685
24,1.198831841,1.257743389,1.198831841,0.254127372
25,1.247525036,1.322125399,0.37932411,0.387436029
26,0.463283691,0.493654397,0.279770618,0.291671332
27,0.685036805,0.739354345,0.685036805,0.190872685
28,1.304982839,1.426997385,0.277317186,0.294879665
29,0.536056796,0.563034729,0.536056796,0.179613219
30,1.301626597,1.3483477,1.301626597,0.834338136
31,0.846300318,0.897884591,0.286511951,0.290921018
32,1.565260942,1.627787087,0.48620469,0.490209263
33,1.148470001,1.227890222,0.932026836,0.986097219
34,1.737288042,1.830411724,1.737288042,1.162189047
35,0.966396584,1.047777561,0.223310965,0.227520016
36,1.588940973,1.65805794,1.598447981,1.611461234
37,0.596368237,0.634907368,0.760240962,0.794099733
38,0.681470559,0.763824866,0.681470559,0.459453525
39,1.164052882,1.234736961,0.322582873,0.315827934
40,0.65813342,0.698258739,0.242071048,0.245575249
41,2.438302791,2.595635309,2.438302791,2.078197324
42,2.099354925,2.286501831,0.717071654,0.733861239
43,0.527298044,0.568941403,0.527298044,0.327031976
44,1.267256967,1.540387161,0.549434739,0.986412605
