,Means_dim0_birth,Means_dim0_death,sd_dim0_birth,sd_dim0_death
1,0,0.532601249,0,0.282795295
2,0,0.503052684,0,0.268632084
3,0,0.3795147,0,0.143458683
4,0,0.42547995,0,0.200396323
5,0,1.112500608,0,0.398161674
6,0,0.272712409,0,0.128959275
7,0,0.266372432,0,0.131238176
8,0,0.479043955,0,0.225048751
9,0,0.850693767,0,0.196217956
10,0,0.394447387,0,0.103590346
11,0,0.513327933,0,0.092832746
12,0,0.213943327,0,0.053454543
13,0,0.419666054,0,0.33916963
14,0,0.778683672,0,0.267723884
15,0,0.964255186,0,0.282923493
16,0,0.740375,0,0.296587663
17,0,0.468480665,0,0.043780858
18,0,0.219960673,0,0.065374537
19,0,0.428692426,0,0.312846758
20,0,0.499812624,0,0.128484673
21,0,0.284072389,0,0.110295801
22,0,0.779828849,0,0.706481729
23,0,0.681504795,0,0.177759537
24,0,0.726515464,0,0.223643088
25,0,0.832944365,0,0.254777254
26,0,0.283784344,0,0.11220041
27,0,0.417818029,0,0.110033125
28,0,0.839355707,0,0.307597145
29,0,0.287897659,0,0.087945632
30,0,0.78186504,0,0.345267047
31,0,0.624256852,0,0.101029293
32,0,1.131795569,0,0.272780099
33,0,0.769614429,0,0.26410303
34,0,1.025552829,0,0.505407379
35,0,0.672379212,0,0.135913476
36,0,0.634137352,0,0.497510433
37,0,0.505502704,0,0.346976495
38,0,0.4448622,0,0.234599311
39,0,0.684302485,0,0.154189453
40,0,0.348922747,0,0.150242858
41,0,1.664224434,0,0.765788857
42,0,1.060193472,0,0.476461342
43,0,0.331817687,0,0.179780971
44,0,0.499823509,0,0.315446864
45,0,0.752333653,0,0.22311074
46,0,0.899686074,0,0.389089522
47,0,0.223782,0,0.085504487
48,0,0.721205998,0,0.20418797
49,0,0.328023271,0,0.113440585
50,0,2.043528401,0,1.10120109
51,0,0.620289814,0,0.247312995
52,0,0.623581351,0,0.281078195
53,0,0.333028136,0,0.091415872
54,0,1.336074024,0,1.107520263
55,0,2.692837988,0,3.008193834
56,0,1.08955781,0,0.229038125
57,0,1.180042006,0,0.445032589
58,0,0.360893366,0,0.145828345
59,0,0.522597279,0,0.291903706
60,0,0.478050124,0,0.07461624
61,0,0.794823478,0,0.867254651
62,0,0.502613273,0,0.138900726
63,0,0.4265133,0,0.168955955
64,0,0.390033435,0,0.106560117
65,0,0.352359151,0,0.157741359
66,0,0.366161802,0,0.145041887
67,0,0.53056693,0,0.160656036
68,0,0.52591047,0,0.178219346
69,0,0.356165413,0,0.192275085
70,0,0.33905715,0,0.130242903
71,0,0.465267916,0,0.257385485
72,0,1.528862591,0,0.548103704
73,0,1.5347041,0,0.827071205
74,0,0.673214042,0,0.400749116
75,0,1.239504199,0,0.358076416
76,0,0.499032127,0,0.086944342
77,0,0.619318925,0,0.269264625
78,0,1.65526039,0,0.673238355
79,0,0.411495423,0,0.120739553
80,0,0.437611172,0,0.214339623
81,0,0.687570341,0,0.187927229
82,0,0.694683787,0,0.332608929
83,0,0.512290383,0,0.136512445
84,0,0.419290384,0,0.119485285
85,0,1.656249705,0,1.162542238
86,0,0.272829875,0,0.069402794
87,0,0.443719508,0,0.165654494
88,0,0.721511362,0,0.330252605
89,0,0.928112929,0,0.262395879
90,0,0.800844152,0,0.266191661
91,0,0.339648065,0,0.120594599
92,0,1.518063939,0,0.332015976
93,0,0.756042641,0,0.20831884
94,0,0.807377353,0,0.345877232
95,0,0.458600132,0,0.10991237
96,0,0.253719318,0,0.060307936
97,0,0.413231774,0,0.11053689
98,0,0.618845911,0,0.257487564
99,0,0.857765676,0,0.58810736
100,0,0.589593647,0,0.241891638
101,0,0.554281763,0,0.177263993
102,0,0.536761895,0,0.21049925
103,0,0.394463386,0,0.101523914
104,0,0.301531439,0,0.127129756
105,0,0.504568789,0,0.226824448
106,0,1.366518224,0,0.772922255
107,0,0.954248747,0,0.268871342
108,0,0.494914526,0,0.177902247
109,0,0.379477369,0,0.221937292
110,0,0.371006364,0,0.256114847
111,0,1.12175808,0,0.361271795
112,0,0.517966869,0,0.203850119
113,0,0.784219659,0,0.301182526
114,0,0.403922573,0,0.329807395
115,0,0.898746569,0,0.239009311
116,0,0.490032806,0,0.177702637
117,0,0.230300762,0,0.0722225
118,0,0.477870816,0,0.184454391
119,0,0.533836405,0,0.186642117
120,0,0.314768107,0,0.097028321
121,0,0.383632196,0,0.148325276
122,0,0.472333528,0,0.195156114
123,0,0.542489033,0,0.305076132
124,0,0.573728516,0,0.207163943
125,0,0.926549951,0,0.152540444
126,0,0.391682434,0,0.111332363
127,0,0.402429069,0,0.185943821
128,0,0.350186462,0,0.153460869
129,0,0.785049946,0,0.300070213
130,0,0.24947547,0,0.080048566
131,0,0.228296571,0,0.068600719
132,0,0.558526379,0,0.166425427
133,0,0.527585027,0,0.143201129
134,0,0.350163139,0,0.104931349
135,0,0.306877061,0,0.133406264
136,0,1.033764162,0,0.268998055
137,0,1.055504587,0,0.245073007
138,0,0.351805471,0,0.090199202
139,0,0.92602543,0,0.997436188
140,0,0.300542199,0,0.095981827
141,0,0.485683171,0,0.229538279
142,0,0.544204065,0,0.131410346
143,0,0.286963893,0,0.104522188
144,0,0.375828123,0,0.120497121
145,0,0.457429369,0,0.158083898
146,0,0.519506445,0,0.205718501
147,0,0.655972705,0,0.411325134
148,0,0.77055348,0,0.362345179
149,0,0.636262062,0,0.135372989
150,0,0.322387357,0,0.077975631
151,0,0.612592286,0,0.148045419
152,0,0.258243911,0,0.107033524
153,0,1.158992305,0,0.381092784
154,0,0.809207334,0,0.25656533
155,0,0.593250608,0,0.271504871
156,0,0.620166702,0,0.299605258
157,0,0.521061286,0,0.160760794
158,0,0.883520635,0,0.230909742
159,0,0.288993058,0,0.176751644
160,0,0.302206962,0,0.052845278
161,0,0.280639251,0,0.109904166
162,0,0.334916651,0,0.191539401
163,0,1.00128526,0,0.418824431
164,0,0.685426251,0,0.198353991
165,0,0.460867624,0,0.149933137
166,0,0.387384737,0,0.178479011
167,0,0.775988545,0,0.192296447
168,0,0.321189741,0,0.143681947
169,0,0.593374103,0,0.280950183
170,0,0.740826971,0,0.256011408
171,0,0.650269134,0,0.219255232
172,0,0.3451302,0,0.066753219
173,0,0.672273893,0,0.23530839
174,0,0.954947774,0,0.260756355
175,0,0.480761366,0,0.09893094
176,0,0.374898164,0,0.075124618
177,0,0.864033478,0,0.304972448
178,0,0.631050714,0,0.193125303
179,0,0.391922914,0,0.109303335
180,0,0.414201725,0,0.180021634
181,0,0.939686825,0,0.236145061
182,0,0.41725359,0,0.202830745
183,0,0.804332936,0,0.535012514
184,0,0.343812122,0,0.142852005
185,0,0.521611661,0,0.11387257
186,0,0.271227643,0,0.098177503
187,0,0.784214477,0,0.266211986
188,0,0.476752039,0,0.122439379
189,0,0.19523992,0,0.035305528
190,0,0.779666876,0,0.221453795
191,0,0.427614494,0,0.073812603
192,0,0.24914567,0,0.174109574
193,0,0.553933376,0,0.266815577
194,0,1.223766297,0,0.498778421
195,0,0.50567286,0,0.26564756
196,0,0.703058807,0,0.769817548
197,0,0.325560099,0,0.138555225
198,0,0.545889219,0,0.262992668
199,0,0.443314887,0,0.173737166
200,0,0.386980684,0,0.110423291
201,0,0.307811482,0,0.076409318
202,0,0.598366402,0,0.161672426
203,0,0.424765764,0,0.141432831
204,0,0.569314882,0,0.146928192
205,0,0.354276059,0,0.074049913
206,0,0.250755734,0,0.102555374
207,0,0.641275943,0,0.327031587
208,0,0.506899779,0,0.191214017
209,0,0.57907075,0,0.279734584
210,0,0.315518517,0,0.136139115
211,0,0.945157998,0,0.828693566
212,0,0.57531246,0,0.109866046
213,0,1.185771884,0,0.390379523
214,0,0.722517331,0,0.23843548
215,0,0.697558527,0,0.155049193
216,0,0.391961935,0,0.144466201
217,0,0.862416582,0,0.729052924
218,0,0.731283884,0,0.32037064
219,0,0.714035125,0,0.246358822
220,0,0.655215659,0,0.214523009
221,0,0.576983709,0,0.110546047
222,0,0.575303899,0,0.349370201
223,0,1.028390363,0,0.504813883
224,0,0.265505555,0,0.070236338
225,0,0.616928986,0,0.181300462
226,0,0.516947745,0,0.402520877
227,0,0.510011344,0,0.175055605
228,0,0.362849202,0,0.169352044
229,0,0.529320999,0,0.416454791
230,0,0.840488128,0,1.016859728
231,0,0.40887775,0,0.13911935
232,0,0.35720332,0,0.10096616
233,0,0.31273502,0,0.132215074
234,0,0.418587865,0,0.105836324
235,0,0.801207123,0,0.443726104
236,0,0.323957224,0,0.117515644
237,0,0.695077887,0,0.364558641
238,0,0.752056367,0,0.262856165
239,0,0.898475566,0,0.288164503
240,0,0.611495209,0,0.101147853
241,0,0.448351625,0,0.155363216
242,0,0.568008851,0,0.306536469
243,0,0.801469916,0,0.557428921
244,0,0.601937501,0,0.269947649
245,0,0.69662395,0,0.360718213
246,0,0.420697114,0,0.184929336
247,0,0.228268686,0,0.043722652
248,0,1.80279458,0,0.816855979
249,0,0.430746553,0,0.145483835
250,0,0.360653937,0,0.114073266
251,0,0.629543167,0,0.281835493
252,0,0.427609084,0,0.320986477
253,0,0.678381853,0,0.233326512
254,0,0.312857175,0,0.047517595
255,0,0.328217196,0,0.160189219
256,0,1.01239928,0,0.208358035
257,0,0.802825429,0,0.189225895
258,0,0.513512021,0,0.087512626
259,0,1.146509984,0,0.494092028
260,0,0.429401586,0,0.103742931
261,0,0.238752002,0,0.101855498
262,0,0.613889176,0,0.158235709
263,0,0.20496683,0,0.117508058
264,0,0.366929118,0,0.110539035
265,0,0.765057087,0,0.38661569
266,0,0.268905553,0,0.148095731
267,0,0.665553501,0,0.219906943
268,0,0.222918569,0,0.073331429
269,0,1.644592732,0,0.846120944
270,0,0.210123398,0,0.029872707
271,0,0.430359406,0,0.191288533
272,0,0.431153642,0,0.23029085
273,0,0.376495132,0,0.158000683
274,0,0.517538006,0,0.197700908
275,0,0.420969611,0,0.113414942
