"","Means_dim0_birth","Means_dim0_death","sd_dim0_birth","sd_dim0_death"
"1",0,0.524908298097303,0,0.276319315179486
"2",0,0.45630409977175,0,0.200846891717694
"3",0,0.377587037286985,0,0.140101693702196
"4",0,0.423158408192002,0,0.196901483412034
"5",0,1.1076199672161,0,0.393748846564298
"6",0,0.263710526644059,0,0.12198437076876
"7",0,0.231198149764847,0,0.0683746767007822
"8",0,0.434044910910839,0,0.179449406610868
"9",0,0.844490883975011,0,0.189636326072585
"10",0,0.392719629368791,0,0.0991796675466598
"11",0,0.512643040779304,0,0.0923063096711216
"12",0,0.212896973357776,0,0.0506628335772817
"13",0,0.399052961230112,0,0.306258380812876
"14",0,0.771821480230652,0,0.262491941205651
"15",0,0.959655624824566,0,0.276756416768257
"16",0,0.733428644992056,0,0.282045918131639
"17",0,0.467838080374749,0,0.0430223428660453
"18",0,0.219114909632986,0,0.0639699868326463
"19",0,0.422286786412427,0,0.304878168265622
"20",0,0.497149979576058,0,0.125116541228009
"21",0,0.282373083847314,0,0.10681455233407
"22",0,0.570021363343307,0,0.205857055699738
"23",0,0.646511165566178,0,0.142012708566888
"24",0,0.722879776331263,0,0.220363903251631
"25",0,0.823668668658208,0,0.250686231672703
"26",0,0.282629118622766,0,0.110761187690467
"27",0,0.416970130131057,0,0.109334008912737
"28",0,0.825733355216891,0,0.299632497783432
"29",0,0.282938399128408,0,0.0823392044906565
"30",0,0.776577346478033,0,0.340941554566743
"31",0,0.621631052399821,0,0.0976832460795287
"32",0,1.12449243067042,0,0.268025728281258
"33",0,0.763763560447842,0,0.258121832507351
"34",0,0.996821883054914,0,0.468385345771246
"35",0,0.667218485568235,0,0.130050153267126
"36",0,0.548582020758662,0,0.363855966305788
"37",0,0.489164171289384,0,0.322214180457958
"38",0,0.442135341969443,0,0.230530812464357
"39",0,0.679131417939339,0,0.151891055031777
"40",0,0.341676354297885,0,0.140450249796745
"41",0,1.45771112954783,0,0.389408193029375
"42",0,1.03978216135788,0,0.449122741677834
"43",0,0.329762299751124,0,0.176766792570118
"44",0,0.495875896292401,0,0.311760192148751
"45",0,0.729955540632638,0,0.216931477153477
"46",0,0.881663554729911,0,0.369195490821283
"47",0,0.219630548541827,0,0.0762355351382857
"48",0,0.693279788448885,0,0.179593658035627
"49",0,0.321706085826192,0,0.107868105910542
"50",0,1.97988989632299,0,1.03456476079061
"51",0,0.618502171155086,0,0.245973452976432
"52",0,0.574029414261889,0,0.228991007758165
"53",0,0.3237497083089,0,0.0870229869889095
"54",0,1.15230396196477,0,0.861430767653687
"55",0,2.5686992798517,0,2.85022109038976
"56",0,1.07698393765435,0,0.213604151204137
"57",0,1.11482322676774,0,0.388718483897848
"58",0,0.34747039438636,0,0.125344261555955
"59",0,0.519983618906691,0,0.289154352810237
"60",0,0.47692487738904,0,0.0723683982596199
"61",0,0.663342311381156,0,0.638497895153698
"62",0,0.477449223903783,0,0.116954453735784
"63",0,0.424115174749029,0,0.167227908905838
"64",0,0.388645997730644,0,0.104137597156588
"65",0,0.350328293535348,0,0.154398644935774
"66",0,0.363607867924503,0,0.141186355345017
"67",0,0.523594199641708,0,0.154599099403798
"68",0,0.521641327044286,0,0.171721651748505
"69",0,0.354002757212471,0,0.189206117279177
"70",0,0.334243260733374,0,0.111317670531017
"71",0,0.459687229068506,0,0.24675693851757
"72",0,1.43433981098018,0,0.418993459815503
"73",0,1.45407386617105,0,0.703927371116435
"74",0,0.668118648046812,0,0.395882166892206
"75",0,1.20107555298751,0,0.313646477957994
"76",0,0.497962071156807,0,0.0852743534577901
"77",0,0.614149929965855,0,0.263363938119795
"78",0,1.59395529450902,0,0.605782884452982
"79",0,0.407593683093129,0,0.114083013085382
"80",0,0.426392530677495,0,0.197526461423464
"81",0,0.686273646746954,0,0.186985618955304
"82",0,0.649910476101872,0,0.285801744715077
"83",0,0.509636591478582,0,0.132065820364238
"84",0,0.413986533133793,0,0.113994317190423
"85",0,1.3500593615075,0,0.571232250665894
"86",0,0.264808551936275,0,0.0548957475051324
"87",0,0.426799181114995,0,0.144990424502543
"88",0,0.718622537374061,0,0.327368794631382
"89",0,0.902971317669503,0,0.224951110779576
"90",0,0.793538099010492,0,0.259929716995699
"91",0,0.333784597550894,0,0.113675801528709
"92",0,1.50053532733988,0,0.308665627264068
"93",0,0.75277916882766,0,0.201517157450819
"94",0,0.805226932032889,0,0.344662195643565
"95",0,0.443133580350968,0,0.0925159867259591
"96",0,0.249672905613329,0,0.055574773397182
"97",0,0.406456191265517,0,0.0995752030956354
"98",0,0.612466605222093,0,0.252895894698538
"99",0,0.745467711883841,0,0.405632552607912
"100",0,0.585525031873595,0,0.236208264566937
"101",0,0.546859662353221,0,0.167587894629567
"102",0,0.522320673520569,0,0.186469565633317
"103",0,0.388747455583555,0,0.0963975682388072
"104",0,0.282614151228443,0,0.104938519106513
"105",0,0.502688663097361,0,0.22508240958022
"106",0,1.19752179380388,0,0.547165131754858
"107",0,0.951960448918003,0,0.266665240629731
"108",0,0.484064005329282,0,0.168977968159601
"109",0,0.377120455219606,0,0.218866153138057
"110",0,0.319631377413665,0,0.179547662333494
"111",0,1.09360141796407,0,0.316236460128442
"112",0,0.474134276602491,0,0.151419037654688
"113",0,0.7811997063744,0,0.297545685387281
"114",0,0.399507520549791,0,0.325263237973654
"115",0,0.885511532647459,0,0.222538387162468
"116",0,0.471499162036499,0,0.15976171658617
"117",0,0.22953560814888,0,0.0711972871375471
"118",0,0.47212101089845,0,0.172307791926889
"119",0,0.519190143269625,0,0.168840084395945
"120",0,0.310338403797211,0,0.0933953865365465
"121",0,0.379487640292877,0,0.142488265129954
"122",0,0.444379811834339,0,0.141872315040329
"123",0,0.522488342480367,0,0.273812257848346
"124",0,0.564844203218121,0,0.202332531808856
"125",0,0.925047855599489,0,0.150747089851569
"126",0,0.3790120435539,0,0.0994964034019545
"127",0,0.398174963905177,0,0.179776814223113
"128",0,0.342642391698369,0,0.144415493780248
"129",0,0.760977598453375,0,0.272323040936917
"130",0,0.248164521056948,0,0.0771742437311448
"131",0,0.227509999828212,0,0.067377979884405
"132",0,0.556371215062264,0,0.16431046834773
"133",0,0.523138194837184,0,0.137523966180263
"134",0,0.331822032416899,0,0.0858609450064865
"135",0,0.304678707509796,0,0.130406845658814
"136",0,1.00900684266216,0,0.236740276646583
"137",0,1.05245118140085,0,0.240208972249118
"138",0,0.344200513140762,0,0.078996824441219
"139",0,0.704882500339628,0,0.597801117995395
"140",0,0.298250628734401,0,0.0925005304102013
"141",0,0.462740451519219,0,0.198301437473535
"142",0,0.540345874523095,0,0.130269844360611
"143",0,0.28603997890594,0,0.103573250596012
"144",0,0.363287895468538,0,0.11417260730101
"145",0,0.443642933280797,0,0.143896567862673
"146",0,0.504864223666911,0,0.193952557164719
"147",0,0.604821731067524,0,0.34951519200549
"148",0,0.764759840709823,0,0.354765288365241
"149",0,0.634845296796105,0,0.133553946862654
"150",0,0.315111605062312,0,0.0725139523823076
"151",0,0.609497702516177,0,0.145140129409443
"152",0,0.256575718903454,0,0.103352684600204
"153",0,1.12940972696121,0,0.348523299016866
"154",0,0.797154235718875,0,0.23500605912446
"155",0,0.591032798073409,0,0.269494083100987
"156",0,0.602014076654042,0,0.281371597048499
"157",0,0.505623671435349,0,0.150177539567769
"158",0,0.866918849388016,0,0.209350116849929
"159",0,0.271946941424782,0,0.15770197209514
"160",0,0.301198451125294,0,0.0517017491768117
"161",0,0.279251233397062,0,0.107620751123116
"162",0,0.332107103680017,0,0.186139890111567
"163",0,0.935615044475522,0,0.330537580980209
"164",0,0.66406829230644,0,0.177902063337641
"165",0,0.458147813229386,0,0.147006526318519
"166",0,0.360273522178947,0,0.145568320978848
"167",0,0.766825000038821,0,0.183119854309207
"168",0,0.303006189429738,0,0.0994833271480926
"169",0,0.562389380846705,0,0.245972769356654
"170",0,0.735464785138474,0,0.250946491334067
"171",0,0.645411042117198,0,0.21252863975537
"172",0,0.340980090885851,0,0.0632275112465164
"173",0,0.670332689035745,0,0.233530462816716
"174",0,0.946237366687768,0,0.250786598022337
"175",0,0.468612902615903,0,0.0930647279724958
"176",0,0.371895141774716,0,0.073185065929572
"177",0,0.860473582759882,0,0.301985051816684
"178",0,0.62643760431777,0,0.18786614339614
"179",0,0.390148847232789,0,0.105113361535278
"180",0,0.399249237965555,0,0.15841522832411
"181",0,0.915017749211102,0,0.204998992065517
"182",0,0.398286099706474,0,0.184019941712219
"183",0,0.726626990210442,0,0.401115318769093
"184",0,0.327018911011885,0,0.120625215102477
"185",0,0.520339511539208,0,0.111994301356203
"186",0,0.264977058085883,0,0.0914114349441879
"187",0,0.778482439708622,0,0.260588143975216
"188",0,0.474978616130853,0,0.119081227060768
"189",0,0.194288074970245,0,0.0343104216220956
"190",0,0.776274710512248,0,0.214603674249763
"191",0,0.414991429613042,0,0.0621020615070026
"192",0,0.235310408922524,0,0.125155385869066
"193",0,0.545319619429046,0,0.255280182080795
"194",0,1.21337011221783,0,0.479882330913305
"195",0,0.461202583387206,0,0.199147332086679
"196",0,0.693928147473762,0,0.756216318843891
"197",0,0.323905058872547,0,0.13586693319251
"198",0,0.533953407351617,0,0.24819317145851
"199",0,0.441355810770185,0,0.172181521494295
"200",0,0.381551487357528,0,0.102908049823538
"201",0,0.306863333423787,0,0.0749017236374945
"202",0,0.594350670647184,0,0.155223415072326
"203",0,0.414371414786136,0,0.117065092554001
"204",0,0.561152880575134,0,0.136720742114075
"205",0,0.353059679843964,0,0.0729184078142189
"206",0,0.247419256730713,0,0.0988834487906166
"207",0,0.617643434127992,0,0.301573087169092
"208",0,0.495206429597053,0,0.176357955426465
"209",0,0.569503918152674,0,0.268456087808506
"210",0,0.313932915574018,0,0.133730776237666
"211",0,0.82267598347127,0,0.624089817770758
"212",0,0.566301271599486,0,0.0991376193053411
"213",0,1.17343826375174,0,0.374278527139348
"214",0,0.719672444736192,0,0.236971805006877
"215",0,0.680690739525486,0,0.140478620989261
"216",0,0.386737406240017,0,0.139823293580713
"217",0,0.821522041687022,0,0.651084151741868
"218",0,0.702933831243288,0,0.29813562730078
"219",0,0.705165435247316,0,0.235147700441336
"220",0,0.648089102399064,0,0.204631158023865
"221",0,0.575610642023453,0,0.10838205944108
"222",0,0.513320867662609,0,0.247382753851314
"223",0,0.938433276870536,0,0.35546453655957
"224",0,0.254946218590135,0,0.0587807726935372
"225",0,0.612573292312587,0,0.178337156279318
"226",0,0.496826846872904,0,0.355853703346887
"227",0,0.504397879135521,0,0.165703677445582
"228",0,0.338852529608251,0,0.147976047026508
"229",0,0.5224874168362,0,0.401531855117392
"230",0,0.568840215999292,0,0.516000117760275
"231",0,0.39029973894933,0,0.119927016138447
"232",0,0.352648498400436,0,0.0967441637657006
"233",0,0.31082878843413,0,0.12859983536122
